entry,mid,instspeed,exit,length
48.35377999451522,52.0700225449137,12.008622889356582,91.54448025151716,86.96
50.81679088865316,54.12669304767087,13.630591179897218,94.28685022181267,86.96
53.052291244464065,56.1659046227196,12.879560943454985,96.73372360853865,86.96
118.14883079785625,121.24311263882207,13.830857661601378,124.48622040636276,86.96
123.12068063691868,126.28728783635681,13.392296312337969,181.25769289841332,86.96
138.81412882173285,142.51426058631594,12.129864804915659,184.23402389673404,86.96
183.83941643867257,187.37466309377143,13.75911213751815,190.66531990672536,86.96
233.48982055919797,237.00179866781804,12.673367641707282,275.6592000651726,86.96
244.06059046878718,248.09558794509985,8.40502777251556,279.95483692512386,86.96
280.4349997621017,283.4155905280907,14.48935956974597,286.55004723917136,86.96
302.95649959363595,306.42464543240726,11.55674025046241,361.3057688323754,86.96
364.0416204301872,367.470024864122,15.656147511766257,370.43989311312544,86.96
415.10953355629687,419.44049637508334,9.851231378292505,453.79023005001983,86.96
437.4703680606884,441.35994028412654,8.954348559008373,460.50735942166165,86.96
460.07030403154664,464.3296904323578,9.62143639425897,468.2735591935225,86.96
461.82735045685854,466.1738046250806,10.777211138480418,469.9447911155594,86.96
463.77273547046684,468.07423005163326,12.009323629352712,471.80206013228246,86.96
517.1323046732023,520.5592960562064,11.986674436605384,546.6801695048445,86.96
543.7165056383992,547.54827069111,11.627045480903869,551.533420957074,86.96
549.8873368195294,553.5680815512644,11.592087874946928,557.5304727154097,86.96
551.7742572099096,555.3818646755253,11.569691993807956,559.3429529289701,86.96
554.4487783698687,558.3375914683834,10.194662005699604,562.5004012667212,86.96
568.9971792986084,572.1300157300914,13.503216795464246,575.5494497318523,86.96
665.2153351940608,668.3323976154047,13.505458560232453,721.2220600044874,86.96
678.714259120622,682.2873212638294,13.271212192297927,724.1318396232331,86.96
685.1002881435128,688.2526176345926,10.4088604884694,728.5770560948027,86.96
687.2739076507877,691.1263983035487,8.858369143998562,730.513549707344,86.96
740.0980824971064,743.5510154996665,13.928851642880339,746.7354638413162,86.96
743.9921658212675,747.5332666460699,11.386020747385606,751.3193243253959,86.96
746.0248217135725,749.4780187816368,12.742782367765177,753.1550788137081,86.96
747.7966597268162,751.1798300383434,12.084223883244166,754.8879940211048,86.96
755.9025323699524,759.2913551369018,12.574487245887587,813.8097406180459,86.96
768.7462998017277,772.3188841558273,13.900531557154117,816.0913851257956,86.96
779.5391338055376,783.2820908794006,11.430278916224173,818.2576924196977,86.96
833.0867794714302,836.2698188124878,13.781459680416075,839.6784206731865,86.96
841.7025178560718,845.0883202125474,12.447475745591417,901.4672196546645,86.96
846.8962332532292,850.3891499582379,11.7022239635537,908.6523248082916,86.96
891.3525376425415,914.061438363625,8.157001015114645,918.1276947428536,86.96
903.6213029009172,916.1138777665061,9.238015148084193,920.2266876307256,86.96
951.5712796773018,955.4321163419428,10.576706376908408,991.4618148823778,86.96
953.5885451426254,957.3806466633404,10.41651884918757,994.1352083853876,86.96
1000.2814749662283,1003.4168668525151,14.521256625059902,1006.4915094972008,86.96
1026.3388100507095,1029.3452605499606,14.954892644616516,1081.172385652374,86.96
1083.337905315905,1087.1525992604797,7.824508103344926,1092.1953165241189,86.96
1112.9705531181428,1116.106769288604,13.57547276345559,1171.0864236721864,86.96
1129.0876482992894,1133.1984003020036,10.245988702434593,1173.6987954075698,86.96
1135.085928942216,1138.3484271699795,13.25594095478779,1175.946768812196,86.96
1136.9306482550533,1140.3655173698105,11.191582835401471,1177.9862510350838,86.96
1185.45347130404,1189.2344619166956,13.207800038407438,1192.7231184373713,86.96
1199.0481353061089,1202.394361967269,13.034300414509145,1205.9622249227803,86.96
1201.1987868947197,1204.3076177449705,13.161957373025055,1207.6950386982585,86.96
1203.2068675889902,1206.4995695823118,12.507537830540253,1261.2964958614423,86.96
1218.8684275162716,1222.5805482380172,13.86742117486292,1264.7530022231267,86.96
1222.8628317700006,1226.2104436954444,12.896643792728014,1268.7510879302454,86.96
1310.5822049905785,1314.0943325154371,13.019767028417496,1354.7922285771251,86.96
1315.0051116532588,1318.5572949030236,11.546828743547227,1358.3609453857243,86.96
1320.0065418490522,1323.1569891625402,12.481835399446876,1360.781839764371,86.96
1338.4862984915649,1342.169029231776,11.359499410389601,1363.1347324227957,86.96
1365.5997835152791,1369.141771007564,11.422347167571656,1373.0651948427064,86.96
1372.4793777337,1376.0515596444777,11.441178887118824,1380.1077997341897,86.96
1399.1432070501614,1403.2012011871993,10.780354306388151,1444.0853131560852,86.96
1403.752716198831,1407.08445319465,9.615477557123084,1448.5167184599957,86.96
1462.7485627105748,1466.1757223054356,12.770941357216964,1469.7662287679652,86.96
