entry,mid,instspeed,exit,length
14.0,19.2016779397925,13.247056352774127,49.06018471810958,123.08
16.0,21.120241379881556,14.341328668154137,51.435181873434466,123.08
23.0,29.348015069928593,10.420833504664257,53.366555773252436,123.08
32.0,37.436732646865345,12.519072094975687,55.38901094896412,123.08
34.0,39.421478672252334,13.327130820873728,57.25588483263035,123.08
110.0,115.54695125579714,11.937156071171858,143.22550213468216,123.08
176.0,180.61435604043004,15.17396553898349,226.18023059369833,123.08
215.0,220.09956864390938,14.304962516171496,231.14759203791994,123.08
237.0,242.56459570728697,12.657306700090553,247.68360943138734,123.08
242.0,248.0307574296632,11.678829672744856,253.6564545057623,123.08
249.0,254.1185480282897,13.58068690092507,258.80624581045913,123.08
270.0,275.5180798694588,12.125089254195254,319.2950808830694,123.08
280.0,285.4408148847807,12.153000100690535,321.6326081935702,123.08
296.0,301.48967133960576,12.268785545045352,323.7839178496563,123.08
320.0,325.18153728137816,13.84048485745908,329.84204994294004,123.08
334.0,339.5104340627329,12.731365817801876,344.63197571119065,123.08
336.0,341.3514100785373,12.459151314109562,346.4568351356747,123.08
380.0,385.52380511112324,13.124467659280752,406.39858840772774,123.08
411.0,417.1313808554555,10.561746673614932,422.8091603930478,123.08
413.0,419.04955108806007,11.676877996528921,424.645886668114,123.08
442.0,447.1394471865948,13.581966558315477,499.1672818533421,123.08
453.0,458.01903568825674,13.92723157887713,503.59405330894185,123.08
457.0,461.58357675896497,15.763926770524582,505.6190710237741,123.08
473.0,478.1454167810397,9.140685270082509,509.62775201365565,123.08
511.0,516.1069312502623,14.417447619357986,520.6944356562163,123.08
545.0,550.5839535680063,12.186189757721227,586.2788480939442,123.08
553.0,558.4093515526466,12.628865758582089,591.8867383805906,123.08
554.0,560.0123059506534,12.794164561406225,594.0239704335148,123.08
563.0,568.4545439378932,12.959771916761952,597.921019287888,123.08
601.0,606.3554758490745,12.444712358949104,611.2484163672741,123.08
662.0,667.1022307254199,13.239897276866582,682.4380804378736,123.08
668.787632625708,674.2427465054867,10.7756233326705,687.1217485755362,123.08
670.9486597759814,676.2232968854593,10.437097147012707,689.6855601178215,123.08
675.0,681.0731947607748,10.733346187291488,692.347414698965,123.08
708.0,713.2580475132482,13.236283722202847,766.4504756794444,123.08
713.0,718.228813408191,12.767425663349414,770.8654931328747,123.08
732.0,737.475663077471,12.13637657528829,774.0851476053975,123.08
765.0,771.2404458615,10.87277542477362,790.7317997834584,123.08
823.0,828.1807256041322,13.978863599538151,861.2156513803304,123.08
832.0,837.5276487131716,12.639998034133288,865.3730972588677,123.08
849.0,854.1232565447546,9.772840490464667,872.9269534993556,123.08
879.0,884.1471722302116,14.016552569535229,889.6020862517306,123.08
886.0,892.3177863412242,12.318149259789706,949.4708643887876,123.08
918.0,923.1612831313647,13.6272422764399,951.975651208602,123.08
935.9247488468532,940.5361455950333,13.258731180637238,953.927619348907,123.08
938.0,943.1694997315543,13.436482087826667,955.7243431214661,123.08
949.0,955.5083388492777,10.6300950894683,961.5654671616232,123.08
951.0,957.3603911401625,10.004055214663554,963.4475649346508,123.08
977.0,982.3315587983606,12.220286267250982,1037.441047211284,123.08
991.0,996.4540810300635,12.843268778398004,1041.837563861298,123.08
994.1964077163185,844.0982217259626,13.999170680636896,1045.0058118709824,123.08
996.0,1001.280245902916,13.70533490532018,1049.8031588312915,123.08
1015.0,1021.0599984402146,11.45503880797242,1052.2396498111034,123.08
1021.0,1026.1400117272385,11.384685548541933,1054.2972899578538,123.08
1031.4321753404902,1037.0806625078178,5.79870035242772,1058.7563183045274,123.08
1060.0,1065.1281367664114,13.993005987192824,1069.9825506373545,123.08
1070.0,1075.0607488187873,13.320837494687284,1133.0957989283315,123.08
1082.0,1088.0419673617725,10.86092121277767,1135.3258528104168,123.08
1084.5119788751588,1090.0213343826374,11.31840658045336,1137.4291158343913,123.08
1099.0,1105.262690481132,10.22344738520163,1141.3852856399772,123.08
1105.0,1110.4735165997474,10.184940261356592,1143.5733825404113,123.08
1174.311917516099,1180.2985967240797,10.077315224621815,1216.1127365511934,123.08
1183.0,1189.4417755118825,10.535325958460708,1219.1855616554237,123.08
1201.0,1206.3611170766137,13.25682052615972,1221.617337759145,123.08
1210.7330981277728,1216.0044913604302,11.315479811720852,1223.7436515495394,123.08
1223.0,1228.3854165423663,12.401815825891859,1233.4950672151003,123.08
1230.0,1236.1781731290623,10.55313007517653,1242.0552464772989,123.08
1239.0,1244.3246933989706,13.057073209563244,1249.275619770623,123.08
1263.0,1268.173686139884,13.639902625576475,1311.1228472594253,123.08
1264.9391231999412,1270.4900576301002,10.506142771976402,1313.054367914081,123.08
1278.0,1283.1817571595973,12.851724387143054,1315.1177106776784,123.08
1282.0,1287.5769405966635,12.381383388664407,1317.0730527810642,123.08
1314.0,1320.0503685096241,11.846011795035986,1325.6071678521882,123.08
1325.0,1331.138929997731,10.665820392923653,1336.9756083340785,123.08
1360.0,1365.2613837361266,12.983878851347988,1406.472365864817,123.08
1409.0,1414.4588132518752,12.577305499017081,1419.6182316231286,123.08
1435.0,1440.1650897063082,13.663685900735057,1490.0840948784057,123.08
