entry,mid,instspeed,exit,length
276.407117850965,282.0093935441306,11.220851160997613,316.4478496591535,122.81
299.8284819024389,304.28531587454415,12.596871508445227,326.43788198438824,122.81
321.016916079795,325.5886220905165,14.02414534006642,330.6007284307316,122.81
323.2194832979877,328.16786675637564,12.676728647545318,333.3227773963103,122.81
414.9668300584078,419.40609971716674,13.64459180499971,424.35282752922694,122.81
498.9051517284657,503.6142295821996,14.586636533483857,507.92327288907336,122.81
505.1441426937342,510.2998928270888,11.968108748929712,515.7406739971237,122.81
506.96931005951865,512.1620937920701,11.933191668345401,517.5125673627659,122.81
594.1531322989215,599.2820739231994,12.226942303385544,604.7976611430387,122.81
596.1299722776256,601.071907265132,10.9978957839817,606.6180710640995,122.81
599.8072047463316,605.0177034991978,11.00702727260674,610.7423763785677,122.81
644.222682382472,648.4890418341203,14.017495648710572,677.9405910678628,122.81
652.5265960339963,657.5397105572708,11.876791657192515,681.5807648002044,122.81
660.2291031733174,664.4762410357337,13.384525713016552,685.8926543536355,122.81
662.11420752709,666.366200875323,14.183436667859958,687.8129037103032,122.81
678.9549507881801,684.375725691912,11.638220976464796,690.061145032054,122.81
682.6238376281525,688.0924077555658,10.671213778323098,694.0236636760136,122.81
692.9229483954301,698.4353616623831,11.268365948759696,704.3594191089345,122.81
694.8688911498658,700.3269481764655,10.231489737543408,706.13665228721,122.81
696.7747586711369,702.2662429940427,10.57966547676534,707.8744058938644,122.81
698.6941042318493,704.1873608745087,11.269085883986602,709.8549846528637,122.81
700.5398473743738,706.0679607447573,10.628411767086261,711.7056442645655,122.81
773.7875433057576,779.4056970854875,11.260775242363446,785.0004954187993,122.81
776.1455714554035,781.3148513519103,11.308000478504736,786.8657927438693,122.81
781.1431302107246,786.3452100354419,12.240057930577667,791.523819722039,122.81
783.5054950130461,788.4559560583034,12.779775970760538,793.4898395074393,122.81
785.8045634129828,790.4022233378681,13.626818825268716,795.6228583476665,122.81
792.2569360016947,797.2984584244922,14.874354845430389,801.636223576122,122.81
794.4189219652725,799.0539934867808,14.769114232534807,803.4597264978449,122.81
796.2744600001818,801.288765705904,12.02185334498581,856.1173650243859,122.81
814.1225321732402,819.3395846762393,13.092091476130872,858.9165806403045,122.81
816.3819469063999,821.1976537747338,13.210941266452982,861.0906857488188,122.81
822.9273385704039,828.1547654991831,12.120853590728466,863.0292235267723,122.81
874.4315089346965,879.1832593998612,13.97466881458463,883.6614516602688,122.81
948.7431459812607,954.0590604095298,12.927145919905925,959.9052129394279,122.81
951.1734871754327,956.3923364978601,11.778999029895362,962.0973552451136,122.81
953.1934868168902,958.2192885916535,11.476678506326595,963.8633396056848,122.81
1044.8230055237423,1049.2266595458766,13.338345873582487,1054.5983471769378,122.81
1046.4813764429957,1051.4894343525668,11.85322314192848,1058.6230158589785,122.81
1050.3613614842934,1055.3975062394566,12.806228148035803,1063.5032299795157,122.81
1052.2055948653958,1057.1814643638104,11.83654885641816,1065.527122408807,122.81
1054.0398288685528,1059.0142395116188,11.714526281195164,1067.7562261674134,122.81
1082.636044423359,1088.0676430755464,12.29984758553091,1126.2367125420835,122.81
1085.2059991113022,1091.2810359580487,9.623409252311822,1134.3323009573269,122.81
1128.5394590553994,1133.5894686602633,12.944989249720523,1138.4293455089385,122.81
1133.0417090259516,1137.4500978441095,14.601390873677083,1143.4289364427682,122.81
1134.9398055976344,1139.2901364105883,13.728147061033402,1148.2510983822622,122.81
1136.754838143702,1141.0732977759249,13.303727106983924,1151.0886437468696,122.81
1140.6902603446515,1145.3156254486832,12.728155767680676,1153.320924854318,122.81
1144.473433291043,1149.4452639276633,12.180552150210985,1155.450969760536,122.81
1146.3564430286522,1151.1675145215604,11.596415959576683,1157.249866800097,122.81
1154.3211503026462,1159.4442760119803,12.196426250544194,1216.2140674085274,122.81
1191.5169812538836,1195.6515948981428,14.573472768189522,1219.3025735147771,122.81
1219.0176588619486,1224.231166083156,12.650504518071921,1229.233280105993,122.81
1221.0628248270073,1227.0037852126684,9.825039599967173,1233.2885708747667,122.81
1223.0623910940565,1229.0086417918367,10.695986519535184,1235.2403170801347,122.81
1236.5542596403002,1241.441070330529,11.929579703882048,1246.6480301508243,122.81
1238.2515243913194,1243.209210482952,11.761341061889311,1248.4578161617173,122.81
1240.0497738175065,1245.053336799822,11.666187693250501,1250.290328053191,122.81
1245.6109440373828,1250.4025422261025,12.762165349391791,1306.1540924140436,122.81
1247.387752633036,1252.1622142752678,11.735960108493313,1308.7542041202762,122.81
1308.3868323251077,1313.278137964518,13.470844330473515,1317.8520940760138,122.81
1310.873789888752,1316.215666007505,10.92654683225077,1321.8054599338425,122.81
1313.116330580475,1318.0844025609374,10.964406692134817,1323.653721002439,122.81
1315.0354861815943,1320.0457955216284,10.641703378552348,1325.4272489452717,122.81
1319.0441467912406,1324.1376082164466,11.55495769202558,1329.563409093781,122.81
1326.3359443897878,1331.5210268035642,11.260773116184378,1337.2624762914193,122.81
1336.7530908438914,1342.4570048117296,10.970950581441995,1401.4317197374955,122.81
1338.6409922699677,1344.315100405891,10.632233929253616,1404.1148675086326,122.81
1340.5483298026293,1346.1726420120133,9.689640729820862,1407.1756101761077,122.81
1342.516062365857,1348.152319158939,8.505865649309944,1411.7595982273203,122.81
1398.655821884849,1404.0946205395433,11.382271152097488,1414.581109933203,122.81
1409.0011953487958,1415.0449979705188,5.778565884120571,1430.1720769538292,122.81
1421.7728275946413,1426.5771298938093,13.172414251495022,1432.1742693182086,122.81
1488.6246121451438,1494.2371602374396,10.57345941315326,1499.9436422920126,122.81
1540.321586126301,1545.548423747853,13.060420588342977,1576.3546604385015,122.81
1542.6344576513986,1547.4135507554113,13.285484147475067,1579.5770805213401,122.81
1578.8596588052021,1584.077729982155,11.756994501691,1589.3438534577342,122.81
1607.7367617051832,1613.0331816440957,11.329143676936262,1669.1010306404362,122.81
1668.5458187311783,1673.3365589860025,14.266299184920179,1677.9203161158405,122.81
1670.7198628850892,1675.5882440496196,12.867283874377048,1680.8445239537982,122.81
1677.4918018746469,1682.4615056438724,11.769402127699932,1688.1372054284898,122.81
1679.2780975111696,1684.259014144493,11.166234433343561,1689.963957069458,122.81
1683.7587907546842,1689.3661556680324,10.808322744450358,1695.298502153837,122.81
1763.058665266519,1768.4528438689351,11.00165010710151,1774.3986394073593,122.81
1764.8215536165812,1770.4059353233638,10.372206221180857,1776.2230630371241,122.81
1768.697307350175,1774.1579112734992,11.27252554308885,1779.9158120031434,122.81
1811.5785207096185,1816.2700491123237,11.89494573267516,1849.0209657794057,122.81
1813.8350445486922,1819.2166776651318,11.712063806054868,1851.264329747831,122.81
1825.0596615135178,1830.0722792989231,11.393592935978019,1853.2231088279752,122.81
1848.686807695637,1853.4951338597973,13.97392405706882,1858.2140199593275,122.81
1859.804132830819,1864.5217676276568,13.86530385747107,1869.2015073360094,122.81
1861.6933080601887,1866.532481552675,13.179810698921806,1871.5092089570169,122.81
1863.4773422122698,1868.2604146259296,12.387584271667453,1873.3094380595383,122.81
1865.2129599994407,1870.048984502816,12.404068531529482,1875.20354978279,122.81
1867.171894373237,1872.1855570354119,11.858832692509635,1877.445041278593,122.81
1878.856301254713,1884.4654957396374,11.824657590222197,1943.6276687727911,122.81
1900.2963036153465,1905.0596853692978,12.988964538608641,1947.5593939254925,122.81
1903.5925682401937,1908.4985466947744,12.473754884302268,1950.2280198281283,122.81
1938.5706517565827,1944.2791115078776,10.860703409121943,1952.8360604523948,122.81
1954.1885002723948,1959.2047672782735,14.813583678054396,1963.750863058877,122.81
1965.936256134673,1972.093088903906,9.321004203180815,2029.0972995498141,122.81
1983.555937472258,1989.23799659941,11.401551206240285,2031.376241813338,122.81
2004.0594990164298,2009.1232038603916,12.012406426529125,2035.3293191613393,122.81
2035.0328789556804,2040.3440548310564,13.161432043835912,2045.1576798542155,122.81
2040.9598839564094,2046.4068715145338,12.096332950924069,2051.825815910826,122.81
2046.9681906601909,2052.4074451228157,12.574912173016228,2057.6427740624767,122.81
2119.021379157446,2124.1154998232655,13.348429937466387,2131.920263340847,122.81
2138.5824611447247,2143.368997990494,12.984279375886759,2148.486079006547,122.81
2140.420385232108,2145.2472899547793,12.234637888902993,2150.4299792272473,122.81
2142.3463290993463,2147.4604646925627,12.071534784544648,2152.9675116941185,122.81
2209.240901905676,2214.223756014121,12.122621527717127,2219.255618356156,122.81
2216.3811731637006,2221.3857612857055,13.300487186995232,2226.226791414128,122.81
2303.524490267528,2308.4859994099206,11.84173957194296,2313.810666027463,122.81
2402.4470832785405,2408.456855077095,9.210957016922439,2415.119308223642,122.81
2404.4818442688725,2410.4497455662618,9.716671431561625,2417.1099945693554,122.81
2412.8124304318812,2418.4911173079468,10.471042563878722,2476.3932093757594,122.81
2482.596856447244,2487.512178938701,12.12146787861923,2492.6675789436713,122.81
2487.1205048898555,2492.028568930759,12.117296592009831,2497.5631614509643,122.81
2490.811365525984,2496.2304601820847,11.123806496576256,2502.0934782046265,122.81
2492.6785925414324,2498.0453374771314,10.990123714812468,2503.971421716638,122.81
2497.8174768507,2502.380114677855,13.31557893209142,2507.2948558800767,122.81
2501.962750797103,2507.3999775384214,10.39592517759397,2513.3408435686742,122.81
2572.279699330849,2577.447486585311,12.921221206393854,2582.1579601187264,122.81
2578.6934556252986,2584.3309836361386,11.50332258306233,2589.993287077606,122.81
2584.6463657485856,2590.156138554593,11.927309806539348,2595.400858181742,122.81
2587.2134727286607,2592.1738190786923,13.652265922079287,2597.2024470324573,122.81
2589.16258829927,2594.2151011585197,12.18208210673281,2599.2476954191015,122.81
2591.019837639464,2597.384026557601,9.121403161266155,2656.119563573824,122.81
2592.932321624812,2599.419606744476,8.695189238127368,2658.8051998306437,122.81
2595.12865076342,2601.455466367832,10.223689983615818,2661.429505588027,122.81
2597.0819380445823,2603.416666990027,10.180709964991072,2664.0428069813047,122.81
2599.036521178371,2605.419140885664,9.017760402148127,2670.285077517298,122.81
2601.1069086562634,2607.4074186623566,9.889454352458872,2672.792317050739,122.81
2665.269846668591,2671.0528601026813,5.820582313373409,2682.857232758536,122.81
2682.654672048194,2693.11223306093,10.809722415367155,2755.0291859164395,122.81
2843.1581040318606,2848.3533806281644,11.898613145109657,2854.922226545016,122.81
2852.6892365192807,2857.4094662154725,12.017340691236578,2862.649711984307,122.81
2854.4184471184085,2859.2033217540643,11.915525451303575,2864.4557626807796,122.81
2856.758483858115,2861.595850347255,12.5087412435412,2866.746145704024,122.81
2858.475960203473,2863.3972396751624,11.759379165876773,2868.5518372423207,122.81
2864.2582605945986,2869.56551129818,11.528959061096437,2926.303007143178,122.81
2935.1261092181076,2940.0783475066974,11.880633789344325,2945.3930542597172,122.81
2938.8837342250868,2944.165849978415,11.225314839935875,2949.5682559323595,122.81
3018.7350563397786,3023.362706416731,13.725450126932525,3027.8750895725266,122.81
3020.9056793007935,3026.0570390780213,12.04857282315128,3031.2658717994736,122.81
3037.75535389312,3042.14228630802,13.853978543118986,3046.75905763874,122.81
3065.969433423167,3071.5352549552417,10.853003209642615,3121.3375250519493,122.81
3124.654493923919,3141.301920771499,7.463510950769066,3201.5656779961514,122.81
3127.518449546538,3143.3946891302485,9.201443005850397,3203.729800018732,122.81
3133.7811241426307,3145.371185767346,10.5816134669276,3205.864300659526,122.81
3137.9580761280486,3147.1995384373645,7.771230844433939,3210.132784792443,122.81
3220.77245763129,3235.2901389499193,7.071169812038643,3293.662616593556,122.81
3288.4744829209035,3301.0490714692064,7.80511636438439,3318.9246745955256,122.81
3290.9898294559744,3303.275565331867,9.103763342190048,3321.523073203046,122.81
3293.3400701090522,3305.2286625561774,11.241285677423805,3376.1830506287492,122.81
3295.166660585094,3307.402899835679,9.92644622282453,3379.6908408261397,122.81
3391.0568702664264,3409.074798609786,6.26865115451355,3466.1144156845735,122.81
3434.942339134466,3440.0998011432994,12.790072201483845,3468.9111919194947,122.81
3438.8707151398125,3443.1184600939837,14.16633924575502,3472.052791510596,122.81
3561.2393563342926,3566.193658527411,12.64002958646461,3571.212621864044,122.81
3603.133830939136,3608.1995529802334,13.949330321959618,3647.2547620206046,122.81
3648.4246982912478,3653.1770796984915,12.934913074866904,3657.886815534849,122.81
3661.2313486770704,3666.254046304636,12.601139339076491,3671.2493355725737,122.81
3665.7926427425004,3670.498339698536,12.71488537468837,3675.4406552101796,122.81
3749.508450415978,3754.2674887869634,14.34671479428166,3758.8022119777515,122.81
3771.3450719894463,3777.0428972379955,11.478050331917196,3827.110126541309,122.81
3828.5445303640827,3833.520030512047,14.03995817879275,3838.0674423753567,122.81
3831.115522747987,3836.0255070509197,12.779186861545048,3841.3003381994886,122.81
3848.2036104937624,3853.280937822402,13.155406009273806,3858.0825159937203,122.81
3858.805862257323,3863.456746618082,15.409752000842081,3916.3767766303695,122.81
3920.7137760401965,3926.2912412213095,10.645005786393027,3932.2637041275543,122.81
3924.4956487287036,3930.0679918960736,10.647078374440882,3935.963950447314,122.81
3928.918175758387,3934.483419015091,11.345928325307003,3940.203441543549,122.81
3941.08458546549,3947.396663988142,8.885947681264364,4006.260291541385,122.81
3986.88658813555,3991.266675824499,13.532646558833928,4011.1061645777077,122.81
4015.0660639590255,4019.5515327539756,13.667353777883658,4024.7047870730576,122.81
4017.302799900888,4022.0561689170695,12.00832291778113,4027.1542419962148,122.81
4020.9196256586965,4025.543005340087,13.653655221838958,4030.673718802881,122.81
4028.96381426148,4034.4721233886594,11.283288945734826,4040.2396404771657,122.81
4043.5153541698196,4048.5139921050104,12.284071795495105,4099.393306751723,122.81
4082.6097628226635,4087.402235767215,11.979690278559216,4101.720002822345,122.81
4084.4233735451976,4089.309783438173,11.909190080749758,4103.689290671145,122.81
4088.4930504509944,4092.64365454099,14.288300604404778,4106.437037844158,122.81
4099.205860025511,4104.294360822028,12.330687346478726,4111.166685789502,122.81
4101.700737185979,4106.454920482549,14.045479220537686,4113.424916254364,122.81
4103.652346433203,4109.291127091765,10.41165688099075,4115.635590063375,122.81
4105.633740356126,4111.241543171652,11.433005199859254,4117.5609261762065,122.81
4107.591785997952,4113.144439782523,11.181870043504308,4119.578914549798,122.81
4149.358087528729,4154.29992942374,13.202703528089293,4188.942188349187,122.81
4169.345812813424,4173.468474747946,13.495404491358896,4196.726400994986,122.81
4171.800752266405,4176.33201828058,8.846767040066606,4201.100688350128,122.81
4192.70795519161,4202.385679048553,9.507119839184774,4211.984517222224,122.81
4247.638748979785,4252.4839853713465,12.075855553962434,4279.350794867185,122.81
4278.596126085208,4284.009769946492,11.22474662619822,4289.493799929728,122.81
4285.110142929192,4290.302091114198,13.112307330495284,4295.182856055991,122.81
4297.151603512164,4302.4829782395645,12.296317371584214,4307.582449621018,122.81
4369.011986648969,4374.220375719028,12.272055628087802,4379.6056631178535,122.81
4376.7243413033875,4382.333093705875,11.619823997071851,4387.953996933373,122.81
4383.056102171397,4388.507145082601,11.52567280806027,4393.9798687725,122.81
4385.411556525356,4390.503193389153,12.382616010569842,4395.770459187059,122.81
4387.463417379511,4392.319068941178,11.797182710928926,4397.584552437477,122.81
4393.669984551146,4399.463740515561,10.406507109353994,4459.335953711086,122.81
4516.333242785127,4521.172549634559,11.937759366640018,4546.154285750046,122.81
4548.860116753519,4554.303229992477,10.932791417143525,4559.919049716935,122.81
4550.857126277619,4556.122389757359,11.000256600515154,4561.798470076696,122.81
4552.881321838458,4558.04393573872,11.365777449996344,4563.704534572538,122.81
4643.007038084293,4648.043940326361,11.906217837829494,4653.210777334433,122.81
4711.11705523227,4716.1878239676225,14.608198504287143,4729.171119103063,122.81
4719.044023183737,4723.494172116761,13.190777072317942,4731.385362639672,122.81
4763.466645475022,4769.066941212393,10.465296345327037,4817.286308697449,122.81
4784.26919229225,4790.112299797364,10.197064432545009,4822.469906263156,122.81
4786.375203080507,4792.048188446566,10.642755980282452,4825.085577825818,122.81
4792.3773323061105,4797.07038031966,12.453684262202774,4828.202315238193,122.81
4805.445090890258,4810.346290353861,13.32469510967137,4835.902692991341,122.81
4818.971073611563,4824.523784090317,11.354126939865793,4838.037769895587,122.81
4833.014798637111,4845.2328432457725,6.6642975195721785,4851.688735291451,122.81
4908.747512228146,4914.319206762911,8.925184657021374,4921.366866827248,122.81
4914.494659637126,4921.042039917676,8.385433048304963,4927.4510051638945,122.81
4916.307868492672,4923.072094790807,9.87753344100647,4929.255016222245,122.81
4999.333361506696,5005.224769584765,11.298285249466092,5011.399197625442,122.81
5001.452944787848,5007.110947162316,10.443287345770043,5013.942477796624,122.81
5089.006026638476,5094.023110257743,13.61283412400202,5098.777165494377,122.81
5097.409740342858,5102.398840581533,12.826387958082101,5107.6952585192785,122.81
5099.225222458065,5104.197255284379,10.534548017243475,5109.481739789454,122.81
5101.076746189748,5106.453775483875,11.669793652233253,5112.174668002842,122.81
5102.922928828623,5108.307104766531,10.50919970277685,5114.089027363066,122.81
5178.535581117917,5183.489174365989,13.480106814984708,5188.318622828513,122.81
5186.04094134566,5191.282413134216,12.533860628468995,5196.393883229971,122.81
5325.619444521836,5330.185343522556,13.099007949203058,5359.173807555781,122.81
5377.007171321455,5382.502266750451,13.837654637720366,5387.154405143161,122.81
5383.19647190042,5388.339486119146,11.323647203964956,5393.789164941338,122.81
5405.867379221216,5410.584962498042,13.367193053350363,5446.386585517002,122.81
5411.41596999635,5416.556777600689,11.982879013884299,5451.518166796069,122.81
5413.565424489677,5419.020487266792,10.290885865606624,5453.439663697426,122.81
5423.106780796453,5428.020969220603,11.46774438949994,5457.33008364058,122.81
5476.231877161557,5481.51442064798,10.88028323887807,5536.471731386066,122.81
5477.980727319195,5483.375895469232,11.171088620368291,5539.270115690282,122.81
5480.2174965899085,5485.2641527908845,11.588511484009441,5541.4472848742735,122.81
5481.968099060745,5487.106983505086,10.683620093016197,5543.7694656824815,122.81
5484.295226894857,5489.015452493998,10.805910432881634,5545.791677876801,122.81
5573.837592313262,5579.138184844163,11.44245978937419,5626.1859994818715,122.81
5592.973293937505,5598.249300314043,11.197057096066676,5629.175896252026,122.81
5594.838716698676,5600.009732077214,10.921774717959973,5631.627418232373,122.81
5628.575135038776,5633.528452332432,13.230559976752806,5638.234374782232,122.81
5630.805692689549,5635.33983905092,14.081845900350206,5639.875077102046,122.81
5634.998370252109,5640.041142814673,11.749227333062697,5645.545182574535,122.81
5637.000476651144,5642.452445593424,11.1342081307603,5648.319738447022,122.81
5638.884634166857,5644.355146536673,10.986071672759,5650.250871416398,122.81
5640.775720474774,5646.191889446583,10.667454183207708,5652.075749726296,122.81
5651.917579397462,5657.528175396328,11.517355145323265,5718.718226080898,122.81
5653.850825128985,5659.408883285471,10.46423448337374,5721.2016712174145,122.81
5656.571689585693,5662.114911249338,10.672828037188959,5723.419721863658,122.81
5658.529003896217,5664.049927409698,9.07425317510875,5726.534011370682,122.81
5660.419028422741,5666.16709832932,8.086850415210781,5734.807775111258,122.81
5736.650876957019,5742.266383522746,10.900036430099156,5748.520075157919,122.81
5762.680559279284,5768.298070872259,11.508358069146464,5806.715347626709,122.81
5765.239648024544,5770.552709685213,11.95445984276535,5811.295123401834,122.81
5784.28149054812,5789.1223474177905,12.315877822946455,5820.229401942535,122.81
5815.023307487326,5826.069793927218,8.814650467447551,5904.086744574098,122.81
5817.104408234004,5828.140701552847,9.757757533087926,5906.308707573665,122.81
5819.004904533583,5830.04196401568,9.073042690442463,5908.345851755826,122.81
5823.213929477953,5832.185272317708,6.759981425147293,5910.496908985938,122.81
5956.263432023615,5962.02933079554,11.154069944513234,5986.166073647334,122.81
5961.825583530928,5966.53228383735,13.50006477205238,5988.944002350692,122.81
5967.925411323295,5973.234302320167,14.060119760440749,5991.577710347624,122.81
5972.901749561938,5978.141314878084,13.355265751223955,5995.933654203703,122.81
5981.087319570223,5986.198864213692,12.167854277385716,5999.195191393803,122.81
5994.4070307787415,5999.416589232989,12.813475632149975,6005.645585484933,122.81
6007.851763675826,6013.134726325318,12.743056791852396,6018.156505757582,122.81
6013.846054837078,6019.1258609703245,12.848733499699366,6024.058307206367,122.81
6020.2227653354585,6026.159953223648,10.663133096466572,6076.121810325302,122.81
6032.9249294810825,6038.1449997144955,13.361809846058067,6081.179477543242,122.81
6035.260857778891,6040.436705346221,11.487588308672448,6083.198855986954,122.81
