entry,mid,instspeed,exit,length,inst_speed
1170.1454814327426,1171.051370724349,11.645094859644777,1172.2141982842245,21.05,
1176.4945330422183,1177.1615828481813,12.894205687171914,1178.2463357419965,21.05,
1182.6547987570007,1183.5181984019732,10.658952995824933,1184.7508442704725,21.05,
1187.3984719356613,1188.1018413413572,12.530817142648734,1189.1987227443853,21.05,
1216.3207783888934,1217.189809243424,12.184313984189872,1218.3007714494322,21.05,
1226.255236280495,1227.0060484566686,13.904935662283181,1228.0048703578977,21.05,
1235.6848855240412,1236.482973687366,11.193845272368831,1237.892749936644,21.05,
1238.577042101821,1239.2553814600697,13.985008989500932,1240.2506625022606,21.05,
1241.0,1242.3854857088243,12.986027045061306,1243.5018151406914,21.05,
1269.0,1270.4860886110334,12.32524882602199,1271.6047248325779,21.05,
1407.0,1408.4543267420322,11.8167973765937,1409.6002760701117,21.05,
1519.0,1520.4493353854853,10.164878822475659,1521.7569214506318,21.05,
1523.0,1524.6341513786274,13.717006814762735,1525.6191488443826,21.05,
1557.7572787267593,1558.4253652437435,13.348022314237985,1559.4564731375835,21.05,
1560.6246418349897,1561.4974132234445,10.15992755074541,1562.7287506455948,21.05,
1565.8632466825168,1566.4676082478595,14.786596420522375,1567.4124391077944,21.05,
1568.0,1570.056389312738,10.350013991028085,1571.3502582202325,21.05,
1582.5984169327764,1583.3667074567184,11.275753556806876,1584.550704605283,21.05,
1590.0,1591.5980229011516,12.758442350427227,1592.6952487954277,21.05,
1592.6880971359606,1593.391591336863,12.092732265424557,1594.5189974818365,21.05,
1624.4171324627848,1625.1430980144792,11.951693195252975,1626.3046772687533,21.05,
1641.56941554387,1642.3123498045359,11.761380112508242,1643.472454758007,21.05,
1646.545036424969,1647.2979240292402,11.262653466239888,1648.5299920353862,21.05,
1648.0,1649.4862389052887,12.252364914278678,1650.7466324434008,21.05,
1673.6291494436084,1674.345639814267,12.019120711736226,1675.4958297028477,21.05,
1675.0,1676.3528963824797,12.975211354028675,1677.431016306729,21.05,
1681.6494536391208,1682.4300764011225,11.329307741607948,1683.6251497821256,21.05,
1684.6599050399134,1685.264509976228,14.62035549225097,1686.242274285985,21.05,
1700.727709200721,1701.3699905897342,13.683217066258528,1702.38012715874,21.05,
1711.2772952311623,1712.1067822812283,11.120006479682779,1713.3518369192575,21.05,
1732.773567680068,1733.4133980230497,13.821666857743951,1734.5361732488805,21.05,
1741.370886226029,1742.0240924576124,13.563953438622065,1743.049338571491,21.05,
1743.8382013203202,1744.525511458194,12.977257504088042,1745.6154936532919,21.05,
1764.0,1765.4999421155342,13.04735768544179,1766.498952958178,21.05,
1777.1566185480508,1778.1287643264536,10.570754933400455,1779.359467917984,21.05,
1892.0,1893.4142859367616,12.059672525379842,1894.5820981947998,21.05,
1958.107139265608,1959.03823239173,11.237169549130577,1960.2711333122152,21.05,
2015.0,2016.4630922843044,12.451691728236327,2017.4843741478219,21.05,
2044.0,2045.3285549304655,12.663313762857026,2046.4195694771688,21.05,
2171.0,2172.4902945148347,12.601732280632387,2173.6087586498606,21.05,
2187.401545544013,2188.1401030422576,11.739241567593947,2189.3067336758054,21.05,
2194.6681258725703,2195.41684755687,12.151676980365538,2196.5200232937705,21.05,
2201.289586123585,2202.0260975082438,12.214022195122915,2203.15115172906,21.05,
2205.056534116421,2206.1263097143997,10.542504564397381,2207.416950788327,21.05,
2235.450963133055,2236.165119810483,12.214966457845156,2237.301144432936,21.05,
2247.0,2248.3756726695356,11.645552918495929,2249.565687709336,21.05,
2263.5318683037253,2264.357075913238,10.872829617675103,2265.60153241252,21.05,
2270.262721023706,2271.073134084611,7.965902695321966,2272.9986760939887,21.05,
2299.200534876477,2300.0819916094606,11.68198698668344,2301.2408248337165,21.05,
2308.0,2309.4322244188616,12.206844457740926,2310.5477265389145,21.05,
2333.0890701796898,2334.0453576491714,10.745496321998166,2335.306754329655,21.05,
2372.655317381021,2373.34182675699,13.076823273555444,2374.419202750589,21.05,
2388.438602382643,2389.1207471265816,12.659856480892541,2390.2096248604735,21.05,
2396.5894573047194,2397.345941305681,12.069832988606775,2398.5154215145367,21.05,
2398.3650182524357,2399.095801219759,11.582935823511608,2400.277639763088,21.05,
2400.6150233312756,2401.4088651505067,11.129309870663084,2402.64195645818,21.05,
2410.6102598012676,2411.474044453648,10.35774064553751,2412.760448365018,21.05,
2414.0,2415.6164349450178,13.220552676635808,2416.700550130326,21.05,
2525.340060286242,2526.022375907883,13.791162605338945,2527.030953194272,21.05,
2559.607549237291,2560.259204458164,13.101524059411084,2561.3042804331435,21.05,
2564.6590314138243,2565.440944286614,11.547260504589454,2566.6770724932994,21.05,
2601.1083938970214,2602.0953329991885,10.621188573329114,2603.343520837477,21.05,
2620.0,2622.0975664924686,9.491333193146719,2623.4566762599234,21.05,
2632.8141489561526,2633.4532831301826,13.849598191448235,2634.4514964270334,21.05,
2715.045979685285,2716.1384120064995,6.569304434185461,2718.8323155042376,21.05,
2730.0,2731.446108979992,13.191271027438866,2732.757319711468,21.05,
2752.0,2754.0169180683633,10.396383881303098,2755.4557266072943,21.05,
2760.6735366157814,2761.34193500197,13.061840783330556,2762.420314129827,21.05,
2763.0,2764.375313455286,14.298373371114858,2765.331889094339,21.05,
2767.0392532403225,2768.135599854734,10.27717761665107,2769.788648098667,21.05,
2769.160787630699,2770.1543420658086,7.520913238019511,2773.458260755483,21.05,
2787.0,2788.363218700059,12.73206170651017,2789.423659514634,21.05,
2799.0,2800.4540171119424,14.272168211627497,2801.395577416027,21.05,
2804.0,2805.347892536235,11.260562715275917,2806.601071628191,21.05,
2836.0,2837.3423099878783,11.96447730675164,2838.4936597342107,21.05,
2856.0,2857.3756555533405,12.576455895349977,2858.5060308784905,21.05,
2859.0,2860.4974898421033,11.034094426565478,2861.7878574500764,21.05,
2953.0,2954.6074914678447,12.86718253733514,2955.701856599564,21.05,
2968.699875256025,2969.2947224481322,15.228504022826987,2970.220792425069,21.05,
2990.482143361194,2991.0523746874883,15.215986468966593,2991.965138211542,21.05,
3023.0487699560317,3023.650212748582,14.773654298374879,3024.6429931055222,21.05,
3044.0,3045.4538174702207,10.282137637174904,3046.646025435485,21.05,
3095.823329248597,3096.4747425904648,13.744147986544728,3097.4747397665437,21.05,
3098.0,3099.526879251595,12.388505710411234,3100.6355066137944,21.05,
3103.7556322354308,3104.5969841121364,9.832961675355335,3105.7546469201634,21.05,
3109.621910019312,3110.3586621482996,12.279683451897894,3111.4768631937714,21.05,
3115.6060633226234,3116.2977226324606,12.810555560866739,3117.3620393655697,21.05,
3176.364699555576,3177.0251045697987,13.525194027504783,3178.053556850487,21.05,
3188.6571337200785,3189.3823558314284,12.666740350863211,3190.496680872443,21.05,
3194.5936108081046,3195.507743263471,10.581050802016996,3196.6626717517593,21.05,
3196.8760981952164,3197.550448014653,13.340853753504796,3198.5637743842904,21.05,
3214.7786405047996,3216.24001802633,7.365893072577305,3217.920311307894,21.05,
3262.770513679631,3263.4338431611504,13.168085849763475,3264.5039114620276,21.05,
3270.598214238411,3271.335754642407,12.087535813370984,3272.4747774720577,21.05,
3275.4546375424266,3276.1716049038346,12.128309347484914,3277.3168272080684,21.05,
3288.692667680942,3289.342980593857,13.360557774795232,3290.391639445143,21.05,
3293.0,3294.34880577627,12.643686891298133,3295.4571649469176,21.05,
3412.768147474435,3413.96069502472,3.6199806145879396,3415.3001792333753,21.05,
3442.0,3443.4516519409194,13.115987687515648,3444.5201747350216,21.05,
3457.4819417351036,3458.120674434855,14.300012394410194,3459.0947847310326,21.05,
3462.4349755978087,3463.132731668749,11.90902530243863,3464.2875863939807,21.05,
3494.7539673452934,3495.365543388117,14.805706529373326,3496.3240072665376,21.05,
3510.105687604691,3511.0573674684465,11.660996721511221,3512.262421077221,21.05,
3534.6969109597376,3535.3549995497915,12.97158594541334,3536.40068324988,21.05,
3548.7726394353317,3549.44405164634,13.047955937358891,3550.4697893183893,21.05,
3801.0,3802.4865716323316,11.814333379151186,3803.58432347731,21.05,
3814.3415849441253,3815.1456707698335,10.974508706602544,3816.436787912452,21.05,
3867.0,3868.5132376596525,12.475063372224017,3869.6321263348677,21.05,
3919.0,3920.3565656470564,13.217837813158164,3921.4112649352037,21.05,
3958.4790310825188,3959.1752362188795,12.244212360373528,3960.2848728016156,21.05,
3986.5018523704284,3987.304693980671,10.605926199562472,3988.622718730228,21.05,
3993.8381684227083,3994.547254350864,12.411641549116167,3995.7091739172693,21.05,
3997.8192190052337,3998.5441069325634,12.388939560990709,3999.6798594119873,21.05,
4034.4337521496936,4035.0538408902803,13.803955832804482,4036.060999967957,21.05,
4059.8392065136363,4060.4487685264794,14.473313128061378,4061.411208204864,21.05,
4073.765406146137,4074.454812262321,12.926068388886835,4075.525315170617,21.05,
4075.4456557586946,4076.1569416992415,13.423532788584028,4077.195787257502,21.05,
4079.209003601459,4080.0326122169736,10.6389270900472,4081.3540773898744,21.05,
4081.5911086372457,4082.3336979307965,11.419047999172532,4083.5291769376377,21.05,
4084.471005495489,4085.0723116307627,14.432079659795722,4086.036862632773,21.05,
4106.4683721373285,4107.186597598113,13.017112711876258,4108.2816811527455,21.05,
4108.280966636427,4109.033031491861,10.979184590222259,4110.334598297338,21.05,
4290.544942802807,4291.363367573659,11.352453108715794,4292.663805450416,21.05,
4371.0,4372.451249761289,10.900046772968189,4373.706054198332,21.05,
4389.040461400005,4390.070040962777,8.499751687919412,4392.456800595132,21.05,
4517.3131117682005,4519.029748283728,7.920991513610978,4520.598264837264,21.05,
4525.654836819859,4526.438395888811,11.501097583113088,4527.655199698832,21.05,
4530.881589853807,4531.534492250881,13.568176252665534,4532.557863208681,21.05,
4547.594923040005,4548.360021544147,11.930495466209273,4549.790007372283,21.05,
4679.44061054633,4680.469760025251,10.03433882958196,4681.728217436273,21.05,
4681.492886374025,4682.385391133207,10.635003350617618,4683.653437012495,21.05,
4685.281768024556,4686.446224256051,9.115181536788567,4687.841829699681,21.05,
4708.485177874113,4709.1284445651745,14.314241476692947,4710.102800675686,21.05,
4783.306288554295,4784.02432267599,12.49764271957105,4785.142108980383,21.05,
4792.520205576183,4793.302970427727,8.59317198128939,4795.598259051384,21.05,
4808.84435566183,4809.475989425815,14.142698101633451,4810.4531128584895,21.05,
4850.687369384828,4851.293897929516,14.803637401371315,4852.24156659632,21.05,
4854.0,4855.429223370387,12.731328814060346,4856.520855442928,21.05,
4857.861456778861,4858.531148445115,13.268255081474036,4859.552842984094,21.05,
4881.413801040805,4882.099587934614,13.25235635289183,4883.142124717458,21.05,
4887.202590863015,4888.3622792175,8.244896761477248,4891.810632586386,21.05,
4926.699744927833,4927.476708294353,11.239997219402488,4928.708584311375,21.05,
4928.692568631253,4929.446227438098,11.922329200106162,4930.626066404842,21.05,
4936.168837052219,4937.17519937164,10.340819247702985,4938.804696784337,21.05,
4988.752454383485,4991.1375544782995,6.942118190475696,4992.98761124005,21.05,
4991.92305463469,4993.29866550294,7.258831214239935,4994.969483516796,21.05,
4994.288799221738,4995.366402431135,9.22316241431375,4996.81700301024,21.05,
5121.156414862144,5122.1567435636425,10.12137945522177,5123.446484596495,21.05,
5123.184463886123,5124.078288402397,11.331104872172006,5125.277624787783,21.05,
5125.229089401457,5126.024629430965,11.702105945015223,5127.22950633688,21.05,
5132.181708965406,5133.183019110131,8.23521831868392,5134.774476232204,21.05,
5134.242721190052,5135.238862652755,8.645223588240908,5136.821541510029,21.05,
5136.1986704158135,5137.195257733084,8.39115025770026,5138.673429207909,21.05,
5143.24493699041,5144.329194254435,9.921038058149119,5145.625985380382,21.05,
5149.036601928519,5150.028301673682,9.872376497684755,5151.779608089484,21.05,
5212.0,5213.442826387246,10.855829679105343,5214.675551540677,21.05,
5346.0,5347.538086270285,11.02500943546738,5348.782470595482,21.05,
5419.0,5420.510142003022,12.955635491056483,5421.626615527032,21.05,
5431.364451801711,5432.161350698393,11.849891763104027,5433.360478227931,21.05,
5448.0,5449.5937560344855,13.53423801216949,5450.610093499952,21.05,
5493.0,5494.517159436149,12.505746484464217,5495.716036646278,21.05,
5510.0,5511.601665746866,13.516281800825277,5512.587116115062,21.05,
5540.0,5541.465357485476,12.122455486542925,5542.6188136772225,21.05,
5551.0,5552.3999524900155,10.704437672030139,5553.586825588406,21.05,
5554.086007348303,5555.002545202495,11.732839564059027,5556.192782721827,21.05,
5565.0,5566.425738981662,10.484803181417023,5567.89735511117,21.05,
5579.110617215169,5580.142890479436,8.88899415216517,5583.056640861948,21.05,
5810.119630642734,5811.083908967641,6.99220000454677,5824.1163482891,21.05,
6059.9006451630485,6061.0883860792665,9.602467096660257,6062.454952442646,21.05,
6063.17414022002,6064.318004894727,9.345492451803771,6065.886895610004,21.05,
6160.144329337172,6161.073101706426,9.31158738372071,6162.973825776229,21.05,
6196.400854185748,6197.017800334036,14.14330654139221,6197.999791171236,21.05,
6446.7498386010775,6447.437060482113,13.113744496353158,6448.467837778276,21.05,
6450.081065394695,6451.130216618863,10.155047069815307,6452.442558199155,21.05,
6570.076708471279,6571.051615250988,5.716611108193029,6609.0,21.05,
6614.496964978168,6621.02620203262,6.301068916413939,6622.978346560577,21.05,
6632.401763112339,6633.238804691838,9.64485296529825,6634.6546232173905,21.05,
6634.327151754997,6635.256369911321,9.457576047842725,6636.587443985476,21.05,
6644.715583619453,6645.310469720746,15.37778152835247,6646.295727393747,21.05,
6873.480152850072,6875.302950789565,7.256467834477818,6877.026358179521,21.05,
6882.037745031239,6883.140478192552,9.396718454916615,6884.64288423572,21.05,
6960.0,6962.138895511064,6.051351843244899,6964.417735387873,21.05,
7003.0,7004.332308600886,12.363866256707128,7005.430516482342,21.05,
7006.0,7007.565421731873,11.785203730654127,7008.647897463411,21.05,
7215.442595414291,7216.164694023093,12.737660472794165,7217.263718268141,21.05,
7231.840904687278,7232.495893758776,13.607925973508342,7233.751622865327,21.05,
7249.130353021397,7250.212780045745,8.170636624186697,7251.942117381224,21.05,
7277.331866181959,7278.086074510945,9.61336568338148,7279.994550065421,21.05,
7705.300372072608,7706.274608337282,10.924253048532895,7707.446951348994,21.05,
7707.239658042888,7708.163400293441,10.945722292101726,7709.349780681126,21.05,
7709.204515181021,7710.030577805566,12.306480643950918,7711.169640012838,21.05,
7717.4533772893865,7718.28994876183,10.939046598978866,7719.569864371204,21.05,
7897.186812483515,7898.141419387643,10.471509100532208,7899.413736165402,21.05,
8136.807777837734,8137.442962256807,14.002831089056658,8138.4390654496565,21.05,
8146.518354575429,8147.295557128351,12.795956920054453,8148.361794662778,21.05,
8155.0,8156.340174586212,12.085797822006782,8157.546961721161,21.05,
8157.6359540831,8158.443055717994,11.357612847226221,8159.570343967207,21.05,
8163.043712786678,8164.1350956208225,9.520299970172289,8165.603510967981,21.05,
8212.300903210158,8213.046132094785,12.300058040982407,8214.172516622715,21.05,
8214.0,8215.580166893851,12.440927358833799,8216.716912928187,21.05,
8216.418985946779,8217.240105890327,10.9404398338739,8218.514245532082,21.05,
8218.599806216627,8219.393768751008,11.625249604010726,8220.586929712053,21.05,
8163.673765839025,8162.013048244577,,8509.0,21.05,7.627805877379471
8662.00719085185,8662.615676292453,14.60266311154516,8663.554595968668,21.05,
8665.0,8666.54910556429,12.767394118321443,8667.664110541005,21.05,
8842.901013926956,8843.474141082053,15.57315986195505,8844.350210816012,21.05,
