interval,instspeed,avgspeed
0.0,12.789579870764353,8.30561061308909
1.0,12.584858433184445,8.317362774563595
2.0,12.467702536539152,8.403123754076827
3.0,12.944523040085787,7.296710134676735
4.0,11.990709650653933,8.55956605354676
5.0,12.733539559168984,8.45633150572339
6.0,11.805406058572173,9.273112406312057
7.0,11.808485424580264,7.5742239831272995
8.0,12.648629867512351,7.5494381254098855
9.0,10.244360480879674,6.7168288208120925
10.0,12.190452737390691,7.026937776736366
11.0,12.930719005402759,7.674250262809371
12.0,12.329961191136963,7.5337098471461985
13.0,11.814189046602303,7.497965502996699
14.0,12.17567865080751,8.321453448005162
15.0,9.917387984692647,8.737330611867437
16.0,12.764003620540137,7.464345026548162
17.0,12.158752259811633,7.245965249259352
18.0,13.01446099108195,9.032576447386555
19.0,12.182291334444349,7.8107366754970915
20.0,12.717320119976094,5.782461698611912
21.0,12.529592605916266,6.813997107134952
22.0,11.847099242704225,6.606981005555497
23.0,12.52683951841305,4.8862937265339115
24.0,9.883749677240909,6.777032171677962
25.0,12.426327366541027,10.295977930073857
26.0,10.24125128499946,10.68818824189483
27.0,13.25259894210646,11.197765290755655
28.0,8.026009575793513,6.34909442728307
