interval,instspeed,avgspeed
0.0,12.559035188196393,6.969371516273507
1.0,12.331464730015936,5.670222463676118
2.0,11.9711985962631,5.66832380673015
3.0,11.339535278202527,3.6715981803755873
4.0,11.232764253972197,2.266871101547932
5.0,11.272628326264442,3.220577570364263
6.0,10.686125971607215,2.31808437103379
7.0,11.472767565466805,2.4046083831351366
8.0,10.324287523560514,2.8710029721680193
9.0,9.31792108377737,1.953419936798263
10.0,10.843824679896738,2.141123610057851
11.0,10.352100558031093,2.930826839793706
12.0,10.732793270343075,2.3527364360911016
13.0,8.912816292569465,2.0335502202464895
14.0,10.761183039687776,2.387188297305805
15.0,10.114750058821603,2.3584455955337758
16.0,9.935509659669659,2.509570288402963
17.0,9.500712299241378,1.4317174813261704
18.0,9.715579381090862,1.7353228599917485
19.0,10.080459754416388,1.9276776845077908
20.0,9.718206275276358,2.4291019627800674
21.0,7.6400996128797996,1.8049167321350623
22.0,5.173308352618437,1.023023388726185
23.0,7.171097377399883,1.1874382274541906
24.0,7.532707028201392,1.6635286747987315
25.0,8.63588535377378,0.9376040774381906
26.0,8.085883424954105,4.683748277322929
27.0,7.940987240095081,6.8392164734715974
28.0,8.334,8.334
29.0,8.334,8.334
30.0,11.074819893822006,9.643363650328848
