interval,instspeed,avgspeed
0.0,13.89,13.89
1.0,13.317446937038488,9.654984910042177
2.0,8.334,8.334
3.0,8.334,8.334
4.0,8.334,8.334
5.0,8.334,8.334
6.0,8.301531816231122,8.041166891402506
7.0,7.869220363054746,4.7433435266397215
8.0,5.19805331657768,4.971619394026359
9.0,5.556,5.556
10.0,5.556,5.556
11.0,6.997454776110935,1.9114381543564174
12.0,0.0,0.0
13.0,2.7502895392498425,0.0
14.0,2.630928408016247,1.217749320134267
15.0,2.39597679491806,1.3289149448382411
16.0,2.436520036252621,1.8472848714991017
17.0,2.778,2.778
18.0,2.778,2.778
19.0,7.969014514024886,6.497390408814846
20.0,8.334,8.334
21.0,8.273215058471798,6.200825329666165
22.0,10.808968204064083,10.7919173616593
23.0,11.112,11.112
24.0,11.112,11.112
25.0,11.112,11.112
26.0,13.065479148649342,10.529497948333999
27.0,7.8034365472226614,6.541542094576076
