interval,instspeed,avgspeed
0.0,13.035360834887294,9.787760562023104
1.0,12.65924976680557,7.950662315458567
2.0,12.402756849859244,8.401049863966222
3.0,12.758739010226538,8.256384536687111
4.0,12.859744422070213,8.72959918738852
5.0,12.27102629661022,9.264514783555825
6.0,12.53881367316748,7.637786605071099
7.0,12.469923179809074,8.632173677997752
8.0,12.535198996237876,8.269748268385536
9.0,12.847277836820671,9.261587715517564
10.0,12.501627736053681,10.325910561492487
11.0,12.861559651087699,6.618433560740849
12.0,12.885477871349783,8.912377166789652
13.0,12.422552889166607,8.823815361890164
14.0,12.926432607904104,6.213747141568892
15.0,11.730639510148526,6.874114841859975
16.0,12.830301898012237,8.795579892280838
17.0,13.037523250927403,8.645411137381545
18.0,12.123509793234168,7.2354224848041
19.0,12.624962761844923,9.430652581099839
20.0,12.982646731098361,10.040286008994595
21.0,12.99864611645242,7.98875537511436
22.0,12.268936166075326,7.570352495660475
23.0,12.742229853501277,7.657748917435296
