interval,instspeed,avgspeed
0.0,12.436417313203748,12.459859107217337
1.0,12.511160416739955,12.573738929833407
2.0,12.293366769607037,12.070938600425162
3.0,12.698577834480881,12.644252066347956
4.0,12.756683333330006,12.571686035838656
5.0,12.484233182320839,12.28862145007334
6.0,12.70911629094254,12.492629298015691
7.0,12.52792372668923,12.331614847242474
8.0,12.639228340317912,12.379223771126084
9.0,12.64785250009967,12.345660027108526
10.0,12.263231461448575,12.219318528460477
11.0,12.168440767665741,12.110749906053048
12.0,12.346334674569956,12.254578852671482
13.0,12.6147498820425,12.416546592845853
14.0,12.428225051975001,12.2144774068769
15.0,12.23731737228879,12.116745161330055
16.0,12.314010571902177,12.25544602842071
17.0,12.228592629194434,12.075215163194283
18.0,12.068632309974758,11.98751020559913
19.0,12.472375334445742,12.135498563518409
20.0,12.05113472654607,11.870882791882007
21.0,12.285139073866477,12.168110972159663
22.0,12.758573483199875,12.57335280675559
23.0,12.531496546461469,12.302983345811125
24.0,12.746662039728474,12.420848120401761
25.0,12.360908859316169,12.109873941508164
26.0,12.476342786561048,12.328057823118158
27.0,12.386107516065303,12.42833521446043
28.0,11.859900077211199,11.779526948335743
29.0,12.908595245743172,12.848100926657656
30.0,13.401223488800648,13.03398723710618
31.0,13.467586152636574,13.549111581763606
32.0,7.974227265126373,7.974316920080886
