interval,instspeed,avgspeed
0.0,12.559507583236199,5.160738910210059
1.0,12.114015847149265,5.437589553099139
2.0,12.585759569763526,8.153953295327895
3.0,12.086078599299555,6.33907950938355
4.0,12.412630589485643,4.82203071866073
5.0,11.958532106703881,7.213031774641395
6.0,11.962345617972817,6.858512479399899
7.0,12.194231284584333,5.202402932737471
8.0,12.091245701938437,6.3594828966201415
9.0,12.48922852537807,5.093840678745257
10.0,12.435129504726442,4.539859486462123
11.0,12.431807905804892,6.713582682250641
12.0,11.745084257443734,4.310296754019077
13.0,9.595892515241166,5.713189949152984
14.0,11.650542503318567,5.7143482273576724
15.0,9.222121959119928,4.600471063179677
16.0,12.514528276943627,6.456434552571329
17.0,11.763646216489391,6.868819692420234
18.0,11.692308823606817,3.9447212013893362
19.0,10.817285527201026,4.749523455999351
20.0,12.490906471376817,5.408535972066136
21.0,9.827142951417745,6.388699365174288
22.0,12.71007390717684,7.266471514290681
23.0,12.049334246228439,4.911049904574013
24.0,8.515352315252404,3.395977419140825
25.0,7.102782078138868,3.496811696151864
26.0,10.583256023874096,8.305487269110575
27.0,10.78867802799741,8.586280787276033
28.0,13.140271847479454,10.584347644534542
29.0,10.76212862215996,10.663171970510582
30.0,13.12189327244433,12.660287686353879
31.0,5.556,5.638353596417275
32.0,8.244102920044082,7.948915589192525
