interval,instspeed,avgspeed
0.0,12.274010000345623,10.723960396140228
1.0,12.517076904510617,10.70177697625843
2.0,12.033346441889881,9.354262911367709
3.0,12.70994047455871,10.363203000241242
4.0,11.900660255848369,9.124518196198073
5.0,11.906050343146644,9.823114206243973
6.0,12.288903554627861,8.564340281055753
7.0,12.198658231518385,8.777427485667427
8.0,12.010595786023945,8.329742122857722
9.0,11.698756148856749,6.761368652271341
10.0,12.263108180207777,7.744745420743788
11.0,12.303222884234952,9.304226674097723
12.0,12.117277780294131,8.78693871545037
13.0,11.988401359579266,5.827544396388461
14.0,12.10864140111725,9.389372507938296
15.0,12.442799264474687,8.412834304689195
16.0,12.209603412628132,8.183653085633756
17.0,11.66960692897745,6.8307506748358815
18.0,11.239267537647114,5.776773643919301
19.0,11.801560759987549,5.202021247825922
20.0,12.313036654795654,6.867779009007082
21.0,11.637912715148156,5.277471450717296
22.0,9.844101899650001,3.8749527940467585
23.0,9.61198845056867,5.030350017645834
24.0,11.207637227008448,7.857365959725146
25.0,12.120234584034973,9.166131939434058
26.0,12.248931624990398,11.39470798841512
27.0,11.965102526928554,10.929792647054082
28.0,12.286878838108702,11.56541925024678
29.0,11.557697528145557,11.097549663843175
30.0,11.471478308889166,11.088043463680439
31.0,12.89063030802438,12.53511492568446
