interval,instspeed,avgspeed
0.0,8.668748558279066,7.144822986315576
1.0,8.48953156047096,7.0086161764286175
2.0,8.735467137529763,7.210946024364811
3.0,8.54318002579249,7.049314889927139
4.0,8.482881761380764,7.000313521975775
5.0,8.584968391358599,7.077022151934797
6.0,8.436958274408202,6.961616600186636
7.0,8.621201059452526,7.111474226611547
8.0,8.663204048287133,7.14759202126223
9.0,8.491795112770054,6.994821073471341
10.0,8.477337324777793,6.987879878387321
11.0,8.674438472018952,7.156266708100486
12.0,8.888256937048151,7.338416524473691
13.0,8.551472062145407,7.057250832495994
14.0,8.406231640272221,6.926491499623259
15.0,8.557276744726247,7.059458791621353
16.0,8.90234389270131,7.343603993238903
17.0,8.577768428285262,7.073023099139133
18.0,8.68290393934046,7.171539628018644
19.0,8.728993781234092,7.2013051408537665
20.0,8.221203824181785,6.773145982686512
21.0,8.520468521477133,7.032553266351722
22.0,8.550282764315671,7.057642407113875
23.0,8.539780971889009,7.035589545506961
24.0,7.7037493110505535,6.834852658745883
25.0,8.33899341386605,6.880480862103991
26.0,8.397636445206235,6.929680506404639
27.0,10.752450314248245,9.84730692419592
