interval,instspeed,avgspeed
0.0,12.281786744568976,5.209964656177942
1.0,11.583522776177396,6.393952882686712
2.0,11.708630934638332,6.345192742319873
3.0,12.121820852758043,5.8810862954696015
4.0,11.634768856263161,6.530286579185564
5.0,11.734675478754996,4.267496755667652
6.0,11.859842321144457,5.494419242464543
7.0,11.667508558026395,5.971352916536762
8.0,11.76163365385399,5.360615518338608
9.0,11.760365624133367,5.305978975191119
10.0,11.167273010329104,5.221208830142009
11.0,11.771371527692333,5.578241645514472
12.0,11.371645108480593,6.200022421751882
13.0,10.997293415791962,3.9749167173159328
14.0,11.954764842914614,6.777613980800251
15.0,11.453906451837328,6.164469621076789
16.0,11.083743813237504,6.042352303812258
17.0,11.820418713222708,3.971331579147899
18.0,9.75518485615613,2.7002711659404035
19.0,11.938132844139515,3.989862376001139
20.0,9.09852647641205,3.172200687044081
21.0,11.373711028493465,3.375001676063115
22.0,8.386482379698379,2.2586605551372063
23.0,11.937910579823132,4.798922098783607
23.0,11.464313464026933,5.606582532245942
24.0,12.134537356013151,7.3104971444421825
24.0,10.593101162254317,10.769988499737961
25.0,12.087654229793387,9.18167595827847
25.0,10.071625801096886,10.458075621005845
26.0,12.910704888701412,11.488516460969826
26.0,10.831451355245175,11.180094093687156
27.0,7.711920310194516,6.1298909604884635
28.0,7.590172104040235,6.2315432740691925
29.0,7.308222070722527,5.793260944832914
30.0,8.070616919687026,7.929490187298953
31.0,7.91296982530893,7.406325222124613
