interval,instspeed,avgspeed
0.0,12.978551309470895,12.978551309470783
1.0,12.513178886075934,12.513408217532664
2.0,11.956553149537763,11.956553149537184
3.0,12.952765499138426,12.952765499134419
4.0,12.148944394776137,12.148944394772943
5.0,11.57823842968886,11.578238429690579
6.0,11.89840994889746,11.898409948901612
7.0,12.322013024424812,12.32201302442609
8.0,11.681476567449565,11.683188101457976
9.0,8.68965955244103,8.689659552441599
10.0,11.254434953274185,11.254434953273392
11.0,11.828608931576511,11.828608931581167
12.0,12.31293877096206,12.312938770964765
13.0,12.048294678271601,12.048294678267721
14.0,12.176424553129868,12.176694861148121
15.0,11.33396435972513,11.333964359718603
16.0,11.865698628897942,11.864735137600414
17.0,11.641554980561136,11.64622534543594
18.0,12.705322877374345,12.705322877371248
19.0,11.773534663472006,11.774296215695111
20.0,13.263499999226442,13.263499999214105
21.0,12.679045620786537,12.679156875348774
22.0,11.919255010690788,11.919753609584701
23.0,12.77913318352505,12.779133183524975
24.0,12.44124472627584,12.44124472627583
25.0,12.244396345365772,12.242591863589523
26.0,13.533660710427162,13.533660710433068
27.0,11.707021992225158,11.707021992192871
28.0,14.092480887125278,14.092480887174375
29.0,12.410543612382277,12.427075211335172
30.0,14.497338471381308,14.497338471338614
