interval,instspeed,avgspeed
0.0,12.827769522377965,11.940625305384106
1.0,12.40960983334482,11.292878379039085
2.0,11.160846457686656,10.02702098453479
3.0,11.365637621010743,9.884134611293966
4.0,12.867707664512738,12.018248055561866
5.0,12.161826488020454,11.069295250832214
6.0,11.521503928906565,10.600507523432295
7.0,12.239120507327607,11.509014093083346
8.0,11.97133408815341,11.35682094866341
9.0,10.972621444593697,9.544797071422204
10.0,11.37164053209839,10.488411228973044
11.0,12.526472102521254,11.828873803582098
12.0,12.193554847884764,11.597506624413604
13.0,12.731804436519267,11.900478286720455
14.0,12.67218996956801,12.000995437663033
15.0,12.056638550434865,10.806893702768054
16.0,12.065478902943392,10.53640368742344
17.0,11.032425091359888,9.868357738964528
18.0,11.26804745937741,10.279231912012888
19.0,12.011378072974559,11.311322794041919
20.0,12.150252365047017,11.530408778801636
21.0,12.268458070648016,11.534900703819774
22.0,11.822030097605051,10.855975515699253
23.0,13.227699894113059,12.196617392145326
24.0,12.006322317044203,10.917382452461249
25.0,10.483748016568061,7.996896584134319
26.0,11.910252842508768,10.054137803948938
27.0,12.81189775720329,12.072620174175086
28.0,12.697829810032655,11.901333724698768
29.0,12.546921716613005,11.852818018894498
30.0,15.301156432634423,14.289635866943726
