interval,instspeed,avgspeed
0,13.89,13.89
1,13.89,13.89
2,13.89,13.89
3,13.89,13.89
4,13.89,13.89
5,13.89,13.89
6,13.89,13.89
7,13.89,13.89
8.0,13.1920378075233,8.632444949359522
9.0,11.033949110177288,9.727609295727538
10.0,14.256734978771297,12.694852089689979
11.0,10.861725756452676,10.354548152424076
12,13.89,13.89
13.0,10.276016954843689,5.303105090167199
14.0,10.855866980958895,9.869638828600328
15.0,13.830534250302671,12.356057409191887
16,13.89,13.89
17,13.89,13.89
18.0,15.409867346573137,13.142532725671591
19.0,11.336434931398202,10.24471631433877
20.0,13.646567969547863,7.160976766803547
21.0,11.560322070051734,10.022298092938088
