interval,instspeed,avgspeed
0,13.89,13.89
1,13.89,13.89
2,13.89,13.89
3.0,14.047171912406133,12.514712264110766
4.0,13.045169531559727,11.496188674640479
5,13.89,13.89
6.0,13.521399209811497,12.108432016801773
7,13.89,13.89
8,13.89,13.89
9.0,12.55686375473951,11.338531483082058
10.0,12.577046015617592,11.940601108955724
11,13.89,13.89
12,13.89,13.89
13,13.89,13.89
14,13.89,13.89
15.0,11.753840843163443,10.368061434251116
16,13.89,13.89
17,13.89,13.89
18,13.89,13.89
19,13.89,13.89
20,13.89,13.89
21,13.89,13.89
22,13.89,13.89
23.0,11.91488274126204,11.28325806743572
24.0,13.357449024418125,11.989672660685923
25.0,12.989875353601564,10.854186609245138
