interval,instspeed,avgspeed
0.0,13.217745750287651,13.042516493017747
1.0,12.749124726652102,12.781623856614825
2.0,11.9932659038273,11.95376063458638
3.0,12.921253376252915,12.99787423677348
4.0,12.403847817316764,12.275307096964577
5.0,12.55251278981646,12.264065051013016
6.0,13.106933769015397,12.98599515077488
7.0,12.828847006255938,12.507423975705734
8.0,13.175902726309204,12.916022449688693
9.0,12.058220557328683,12.019357842101812
10.0,12.536214050964144,12.401974695100249
11.0,12.554748397440337,12.59479142472105
12.0,11.886786967665099,11.943876064184781
13.0,12.63710701141346,12.55027801401139
14.0,12.353107891607133,12.227030107912983
15.0,12.897000572164046,12.562842809834253
16.0,12.554213439081641,12.507354877956075
17.0,11.71600880258092,11.31057307396085
18.0,11.913022478614048,11.894900177987228
19.0,12.949989038630523,12.401988083391629
20.0,11.71678736960286,11.362182959903071
21.0,12.850043338609748,12.50439157720938
22.0,12.199643639733592,11.987846646519287
23.0,12.66874196488523,12.32193478623709
24.0,12.547713148623053,12.288328392895489
25.0,11.59989566994486,11.567761399608106
26.0,12.035377100063826,12.258721809897262
27.0,11.959021838282364,12.089970180469768
28.0,12.421412399287076,12.284783499882856
29.0,12.648791535793718,12.59163077144838
30.0,12.799877679857541,12.32089451552138
