interval,instspeed,avgspeed
0,13.89,13.89
1.0,7.5888940378020635,3.71296346676737
2.0,7.123046831349706,8.810412431107189
3,13.89,13.89
4.0,7.725580502122001,8.393531015140304
5.0,7.520649569624372,5.454070791006493
6.0,7.117723014072577,7.801022826433774
7.0,6.250613679637285,7.665036697338721
8,13.89,13.89
9,13.89,13.89
10.0,7.07942320347745,8.678152975763537
11,13.89,13.89
12.0,6.230618044919797,5.8605899994588135
13,0,0.0
14.0,6.896571572802552,6.917618777962824
15,0,0.0
16.0,7.865914605332642,8.127109393930624
17.0,7.840921608049368,8.040664600367704
18.0,7.92673230257331,6.594979330691825
19.0,7.842135604156865,2.6231933314466045
20.0,6.644932670917683,4.167772726696383
21.0,7.063662741804906,5.970639750463388
22.0,8.011460594286845,0.0
23,0,9.541734555115658
24,13.89,13.89
25,13.89,13.89
26.0,6.8631561499532205,6.824931463854637
