interval,instspeed,avgspeed
0.0,12.824733750404109,4.867990027269961
1.0,11.83383098798556,4.379311419991522
2.0,11.4463627736591,4.552885242279009
3.0,11.01866108108029,4.988168755008185
4.0,10.579465012080085,3.854239956581928
5.0,12.388741778451097,4.624062795518661
6.0,10.549523782607643,4.468626756611416
7.0,11.327114164760571,3.512945816161527
8.0,11.73188690715621,6.733186070770797
9.0,11.717280860227554,5.763413380891066
10.0,10.369663742842057,4.415318230948767
11.0,10.790277479090676,3.262108608301559
12.0,10.481588221967295,3.2695775202051687
13.0,8.76879064926174,3.3621190208748004
14.0,8.867000105582418,1.7238921333547752
15.0,11.740561764751,5.379094140049541
16.0,11.742853612877571,8.47112156633217
17.0,5.074172905315408,13.89
18.0,10.047804726546882,0.8719086525666032
19.0,10.93785767591269,1.821287545297449
20.0,8.241792277895648,0.5732900476070705
21.0,9.22877450317981,1.6389248726646486
22.0,0.0,0.0
23.0,7.956042980977084,0.2539283438620157
24.0,8.191349831354218,0.2981323197655245
25.0,8.98364031784332,5.130667731956552
26.0,0.0,0.3605249737900783
27.0,10.103861612522696,0.0
28.0,9.57229891488982,1.8599022217306027
29.0,12.047150737073247,8.677505893325199
30.0,7.791591443167716,2.3244542035103577
