interval,instspeed,avgspeed
0.0,11.523776083978035,11.512988152272499
1.0,11.125565374684001,10.299298481124884
2.0,12.116116056491217,9.696194946121523
3.0,11.912348281790333,10.001669626248097
4.0,11.751636999355881,8.247846315349546
5.0,12.041183752184105,6.335770206643386
6.0,12.434520784352271,7.986675107133378
7.0,11.968312236407803,4.049486243799675
8.0,0.0,3.4949283598366185
9.0,11.475667928592548,6.06082668747837
10.0,13.475491123535514,1.3968448883145599
11.0,0.0,0.0
12.0,12.37173543979438,6.267123505971565
13.0,11.804608607123269,7.172510863210151
14.0,12.644366017091166,6.054528586496366
15.0,12.451858665420302,2.452488014554169
16.0,10.919016673760115,0.859855755229335
17.0,13.07300747489933,8.998089940850974
18.0,12.106030569887963,1.8788309269564039
19.0,10.851014713916838,7.091008273319926
20.0,12.21353911925098,4.807943468578477
21.0,12.010243840670597,6.560917145871264
22.0,12.981256225877214,2.7275466444005643
23.0,0.0,0.0
24.0,0.0,0.0
25.0,11.027642567714503,6.931052916458157
26.0,11.578882082183497,8.93313641075184
27.0,13.5060352320571,13.90587709499549
28.0,12.637188000334653,10.278101985250704
29.0,10.93124976390964,7.585521692002963
