interval,instspeed,avgspeed
0.0,7.786417870612443,6.453136627740766
1.0,8.033966853979145,6.652825990712084
2.0,8.691638073869882,7.19934834721327
3.0,9.036652628950584,7.489291615358768
4.0,9.289260271330553,7.679759345606597
5.0,8.411381938139176,6.958333619092335
6.0,8.636385645802964,7.157563011429118
7.0,8.90745548037645,7.382217108761736
8.0,8.915101161348643,6.547164142634921
9.0,8.199187506906524,6.785236353502113
10.0,8.151532568710026,6.541122941536388
11.0,8.08960230496247,6.694717813213242
12.0,8.691937522828635,7.182559537904104
13.0,7.981943573402073,6.61165879259548
14.0,7.883588306107386,6.512512231570568
15.0,8.185887580674756,6.775031889101519
16.0,9.300836865694816,7.708239147193227
17.0,8.373052628155909,6.939320943034001
18.0,7.96403644282481,6.584690256283608
19.0,8.4181080119747,6.946932466394264
20.0,9.103635149309918,7.5413995249511405
21.0,8.177460539105597,6.777220411710358
22.0,8.813736349075839,7.299898559863811
23.0,7.94897278669624,6.192715626808815
24.0,8.128889723480553,6.478370982873638
25.0,8.88309952475055,6.379246272540497
26.0,8.083327008207569,6.699205521384747
27.0,8.013027531073172,6.592156965076052
28.0,8.779606725789414,7.276260108412444
29.0,8.278596325343974,6.821270401451766
