interval,instspeed,avgspeed
0.0,12.857708067676022,6.021130589898415
1.0,11.769942182087208,6.379722172244101
2.0,12.23842317239068,6.81164161605205
3.0,12.749697619438303,5.4088314614742945
4.0,12.777596843064728,6.4172031531879785
5.0,12.170862252153285,8.153996306093878
6.0,11.743396223859614,5.4399241873528075
7.0,10.813998651872415,2.7078350661596433
8.0,12.284720608245081,4.711428524040076
9.0,12.607036180423762,6.3742260767310475
10.0,12.39526805283127,6.497321943026162
11.0,13.447404551215145,8.267505535655577
12.0,12.212982159644984,5.854527699331892
13.0,12.432605298568394,5.801352104430955
14.0,12.411553223566267,6.469771510742834
15.0,12.479771444695439,7.807346297055871
16.0,12.021572543723998,4.672347904951286
17.0,13.556230742453046,7.347123118197123
18.0,12.341101058681991,6.658875989166248
19.0,13.143073020254104,5.523967174141698
20.0,12.486586147498935,5.5137432757991025
21.0,12.09727685136349,3.6504423130259545
22.0,12.697371634376086,4.715518318876142
23.0,13.318017137970157,6.835722242762943
