interval,instspeed,avgspeed
0,13.89,13.89
1,13.89,13.89
2,13.89,13.89
3,13.89,13.89
4.0,12.664187417027108,7.015012347148637
5,13.89,13.89
6,13.89,13.89
7,13.89,13.89
8,13.89,13.89
9,13.89,13.89
10.0,13.28876832134433,12.67640874685103
11,13.89,13.89
12,13.89,13.89
13.0,11.672382100453774,2.351596455307355
14,0,0.0
15,0,0.0
16.0,10.94146733719553,0.6318093362381867
17.0,9.07011530867408,0.5793402579545113
18.0,11.724417374854676,9.84127049437626
19,13.89,13.89
20,13.89,13.89
21,13.89,13.89
22,13.89,13.89
23.0,11.89431503021585,6.454310039381529
24,0,0.0
25,0,0.0
26.0,5.718921474245288,0.1929680632685218
26.0,7.712139442020433,0.1929680632685218
27.0,11.835254304592702,9.522356609005282
27,0,9.522356609005282
28,0,0.4573673083894607
29.0,12.10888636845651,6.280305706832985
