interval,instspeed,avgspeed
0.0,12.204241614533055,11.965010331421203
1.0,13.597202185884967,13.40776604564253
2.0,13.89,13.89
3.0,13.89,13.89
4.0,13.405346815862037,12.383488131695074
5.0,12.10453398832315,7.330353680544026
6.0,11.652351875332066,6.8968629650515885
7.0,10.855773612370108,3.9370416988007855
8.0,12.105387888196995,9.124870685497791
9.0,11.496523792451406,4.025374707116239
10.0,12.602030112058856,7.228426249902364
11.0,12.77166315002796,8.182145713894927
12.0,13.285144798007863,4.419143215164426
13.0,11.235464380082876,7.587324285751693
14.0,13.200620765503468,4.127894133121649
15.0,11.138861156042648,5.976540402818154
16.0,10.915019647503666,10.900417834534082
17.0,12.393414974346797,2.035672428002756
18.0,11.818299011721313,7.362290584853994
19.0,12.317497956768982,1.1162663200535492
20.0,13.3852914254592,2.1747585225111132
21.0,13.423198408919044,3.0335030245427164
22.0,12.57243657796062,9.07577845650896
23.0,12.356365657277262,9.495429414562858
24.0,11.493469736555289,2.6469392739000392
25.0,7.054363130295715,0.5450441819319046
26.0,13.06390388854424,6.707697819691276
27.0,13.380119211771827,13.289255956622865
