interval,instspeed,avgspeed
0.0,12.14142314991773,7.181957322812593
1.0,13.396623134580398,9.793666112349792
2.0,10.446881419277897,9.95214230714203
3.0,13.05080805720309,6.3502773991990065
4.0,10.022652324618413,6.558208673869432
5.0,12.76124978444231,8.777833681308413
6.0,12.695019899083173,7.4103561427976725
7.0,12.019109414901504,7.012270781381358
8.0,13.04934318764675,9.448979613000331
9.0,12.164739097030951,7.76064366282115
10.0,12.479164992153619,6.90260101774506
11.0,12.342699124743715,7.768785892914242
12.0,12.599983710920101,7.396386077410289
13.0,12.425462142848184,6.302475867444299
14.0,12.87416864117586,6.794647282228541
15.0,11.865190661101055,7.5328935669711345
16.0,11.913002021066623,8.917869165066206
17.0,12.375558128564515,5.25396196828043
18.0,9.491451703717548,6.2343639174994765
19.0,12.271836633446464,3.255545109911689
20.0,12.187426433412133,4.809366423689296
21.0,12.61002054252859,3.4367914281995846
22.0,10.04224405665808,5.094526972810832
23.0,9.74384977327892,4.276639854243627
24.0,9.340466587326437,3.2618939634084656
25.0,11.484740423101133,5.342522191153312
26.0,11.87345639610172,7.857769516641501
27.0,13.526246903808204,9.051458968265315
