interval,instspeed,avgspeed
0.0,12.729104926203602,8.262750448169426
1.0,12.328188092561088,9.294551740900095
2.0,12.183289902260459,5.462537789544483
3.0,11.592019585770746,6.970444766958742
4.0,11.854704137824157,6.687766780796852
5.0,11.704397504475523,5.5421337866076374
6.0,11.45275631950938,5.829552469623788
7.0,12.087053316543777,7.426035560858867
8.0,12.04980566417954,5.691587164075765
9.0,12.400224309040969,7.255505196828343
10.0,10.809686582376745,5.276010131596829
11.0,12.712046889997447,6.694309851008242
12.0,12.094213948548433,6.23353491337631
13.0,10.951905087010175,4.281027417559778
14.0,11.581141106873755,6.6257419726783295
15.0,11.930883643004071,5.3129514059639185
16.0,11.271037677876524,5.628372791745258
17.0,12.35037822508409,3.952925329232265
18.0,6.983883360886767,4.12229768992835
18.0,11.131848240311694,4.678887143589167
19.0,11.173927130909012,5.08428659653372
19.0,9.45722531620104,4.563152282233897
19.0,12.268337300629748,5.989041814673106
20.0,12.098755759842469,4.004629547324789
20.0,8.982370411595602,3.820502215429145
20.0,8.497353875767804,5.052070022637596
21.0,9.117680982337264,4.029864324965682
22.0,12.135442745320393,2.991211677189669
23.0,11.946453047270452,3.156857153605298
24.0,13.068160553754586,4.8047698309546245
25.0,11.004207152360044,9.439026300905624
26.0,13.236749262575454,9.941855130171287
26.0,7.440365736767442,6.696136109087038
27.0,5.556,5.731606766873326
27.0,5.556,5.731606766873326
28.0,7.818275077090179,6.089044393558124
28.0,7.884569209232391,6.089044393558124
29.0,7.673254018433769,6.057542804890929
30.0,7.842933681163598,6.02733348097555
