interval,instspeed,avgspeed
0.0,12.679541656959701,12.368828347898756
1.0,12.345803583952522,11.999407329531003
2.0,12.461811113878095,12.138381346948737
3.0,12.548032568795879,12.009645969535159
4.0,12.034076598649998,10.831395328396116
5.0,12.213594103538835,7.807305980187505
6.0,11.67634898377138,6.9850425300976156
7.0,12.299758189954456,6.689370812830054
8.0,12.307752495810593,8.84293774823208
9.0,12.096618832136091,9.125000162579344
10.0,10.86633601924926,4.686628431147274
11.0,12.142075151195607,9.538536853330015
12.0,12.224120747551122,10.283124453922326
13.0,11.856061865214803,7.191785028198943
14.0,11.826154089294246,7.156827645715111
15.0,12.458028980253017,9.58165622631962
16.0,11.819896536482137,7.498160506577785
17.0,11.86016202935506,6.422585354808841
18.0,12.187024741318671,8.275722340022279
19.0,11.176855536324025,7.3388353266857225
20.0,11.772767208145094,7.882929404451263
21.0,11.90940947070734,7.670750428136519
22.0,10.612259523176633,5.766727061542011
23.0,9.835103205699056,6.655202903526629
24.0,11.826118848035083,9.06488873352429
25.0,12.432100495503867,12.231599245382
26.0,14.08268253508992,14.07523431587872
27.0,13.204192308013692,13.291488704818622
28.0,12.482874643466545,12.358798161883533
29.0,13.558347560299463,13.678621961424128
30.0,13.797045986913172,13.717022290682516
