interval,instspeed,avgspeed
0.0,12.474162210059827,9.222082795362274
1.0,12.788920812590899,8.309073774317444
2.0,12.232469774454193,8.262579334429764
3.0,11.804965061000356,6.3971516659771
4.0,11.486877436108639,7.016644839684416
5.0,11.663239668344769,6.771846678553656
6.0,11.097799634335129,5.1888673866345805
7.0,11.877139973888577,7.60019693474563
8.0,11.954593825693777,4.807392504643106
9.0,10.852114847667,4.133945831772
10.0,12.076556033676727,7.150002821905211
11.0,11.0515670839726,4.605344109719479
12.0,8.663233671754215,2.311751475076965
13.0,11.534701277894756,4.980920947868896
14.0,10.670739591037707,3.751655887988167
15.0,10.949462859917139,3.9113114536630085
16.0,5.858979042798877,1.9102921154531844
17.0,7.589900357261564,3.1594990429828256
18.0,8.968265908026284,5.317310551125534
19.0,11.598485351083777,3.6545367646454117
20.0,8.820695575155739,1.9475903070486473
21.0,9.451773515276324,3.575342773555407
22.0,9.1620758219154,2.79497191764102
23.0,8.903914557080146,2.697798663824636
24.0,8.990023523819064,3.3251234478027945
25.0,6.795081290695029,5.308115365801175
26.0,11.52224058512349,4.179050622086459
27.0,10.635629666605395,9.198303098163194
28.0,7.97962790561901,6.890424760697887
29.0,5.556,5.556
30.0,7.49576214337759,7.391054364671885
