interval,instspeed,avgspeed
0.0,10.843279595548694,4.809207641908861
1.0,10.00772027438354,3.77640369901844
2.0,10.314331449858809,3.194072443105258
3.0,9.523655269692322,2.4048453762586464
4.0,9.843373652765768,2.352215558671317
5.0,9.783356326800495,2.149015816450956
6.0,9.692964392790612,2.1319574247918487
7.0,9.528397677458498,2.3581662596017514
8.0,10.019115306638795,2.858457994586552
9.0,9.45714170578057,2.0568941963542535
10.0,9.967666613148307,1.8029153992747489
11.0,9.973171954268166,2.739311386176818
12.0,10.08076603482112,2.2461705012008744
13.0,9.483827009471801,2.0841121843852553
14.0,9.767162275152284,2.584971529269425
15.0,7.288514071006224,1.8858438070090144
16.0,9.56881181011341,1.853287327667886
17.0,9.858687363066576,1.9541501661894167
18.0,9.234812667158078,1.7995668534623097
19.0,7.395967245891013,1.5187070622578764
20.0,9.61717779162744,1.5102796775651606
21.0,9.952472172421489,2.3687497156843493
22.0,8.53630672118291,1.7484680548164704
23.0,7.739725797664141,1.514903712115886
24.0,9.89004431763937,1.779867970417603
25.0,10.38319618350049,2.136953551856573
26.0,10.347051878199812,2.78850679713295
27.0,10.612668641300576,3.0692108295320075
28.0,10.660939965620376,2.996337539233763
29.0,10.646376679109025,3.259549190895297
30.0,11.303282693188468,4.9529798339183895
31.0,11.89628112162245,7.398228744413561
