interval,instspeed,avgspeed
0.0,12.549090659412602,7.392765901298089
1.0,11.930210860679145,5.4029447061513745
2.0,12.587251793843219,7.616287653597899
3.0,11.889942778916964,5.531345089835988
4.0,12.065414068870174,7.839359283939984
5.0,11.803804836103588,6.628267270676558
6.0,11.77908975786241,4.9685163754710855
7.0,11.730378596929233,6.651284756810716
8.0,12.097063487052312,5.921659826969334
9.0,11.691060404700679,6.430029122189504
10.0,11.467611380300184,5.8964547564989855
11.0,11.031397595662357,4.959703290971087
12.0,11.873904349485288,5.083349329294487
13.0,11.7400982950043,4.82392743578348
14.0,11.281029673017366,3.9648275969669746
15.0,9.64601845277443,4.182500256748923
16.0,6.2843075827455825,3.796131640072076
17.0,10.996143460511917,3.4303731453497606
17.0,9.653537947825317,5.031627663134769
18.0,11.140981914890974,3.54213362310404
18.0,8.233560786715179,2.4233497465173044
19.0,10.552415390125288,5.023771657068551
19.0,7.154922690258464,4.2874760342045715
20.0,10.242447847507156,3.220452595123316
20.0,6.912066670197831,4.727098721434731
21.0,6.754166927109192,2.4593571808429706
21.0,8.264260874948798,3.56686345922624
22.0,9.464688081446699,4.959201753184833
23.0,11.821414119734538,4.927016923374305
24.0,9.78294953311111,6.30667210269965
25.0,9.767038174426027,4.037940501917065
26.0,11.995012860402179,6.037821210733568
27.0,8.205350299350272,5.987543154914121
28.0,7.624120745755336,6.595527374428519
29.0,5.556,5.775203177669789
30.0,8.088950374386346,6.735539091565487
31.0,7.733341808498577,6.343505055360459
32.0,7.816352653846576,6.767361080341914
