interval,instspeed,avgspeed
0.0,12.276003579972421,7.119007313597983
1.0,12.175610203963863,5.930541964896117
2.0,11.345060485862268,5.044179612651879
3.0,11.703446398808447,5.60192501160293
4.0,12.150477106370525,7.485323126009317
5.0,11.339748947103269,3.9173844143519205
6.0,11.178668164870524,4.173610235223922
7.0,11.72308319228934,3.512571323415173
8.0,12.01843687395515,4.361197828854312
9.0,11.047550841876093,4.844346857078911
10.0,11.590836888827761,5.747296012476499
11.0,11.573479034329809,4.687455635510855
12.0,11.686048771925115,6.145895822102133
13.0,11.913966155017928,5.095032817508764
14.0,9.70333519485188,4.0372400081037245
15.0,11.110624940028393,4.940164098717825
16.0,9.55737317367301,3.0960598270887276
17.0,10.657407617296501,2.789499174759917
18.0,7.768273091312163,3.1382928293030736
19.0,8.37517558890959,2.740045499327235
20.0,11.146093442647425,3.2344151723889945
21.0,10.895206001684539,2.4639639441327597
22.0,9.151861081767233,1.019423968466446
23.0,6.568346430965863,0.911456839595196
24.0,10.466516780427714,2.5028763621965315
25.0,7.2210615439201264,3.846662234737059
26.0,8.15063592119804,6.3565046821023135
27.0,12.69643373612745,9.118521659081605
28.0,13.790600865120869,11.73369701947253
29.0,8.082949398739341,6.451448085887762
30.0,8.005731044906844,6.590289014973186
31.0,7.987633710199125,6.249770282185947
