interval,instspeed,avgspeed
0.0,12.770187024653925,10.797304893202648
1.0,12.228171405507194,10.616243949289201
2.0,11.81118257354847,9.226148100286728
3.0,12.256374413785519,10.17697866568272
4.0,12.029164322238092,10.095154755354267
5.0,12.038431879896516,9.883365346874614
6.0,11.853924508442322,9.847116640063518
7.0,12.003731502480337,10.642419445105915
8.0,12.085142045776971,10.723404632348906
9.0,11.91985223037372,10.17864160203878
10.0,11.95505335572586,10.35914615448269
11.0,12.418576336090618,10.266440122292074
12.0,12.135211033938218,10.026582680555988
13.0,11.953053229071411,10.635640791388902
14.0,11.855353465609406,9.382247937460196
15.0,12.011460918255212,10.671233048617477
16.0,11.782781903327697,9.421417255616033
17.0,11.702154345946264,8.937317150891692
18.0,11.777066438930317,9.582504312166648
19.0,12.319769368530439,10.95141616215638
20.0,12.41340389424238,9.515278783874056
21.0,12.168680827867703,10.055723655217367
22.0,12.060150633476962,10.385173809710476
23.0,12.12959673918041,9.326261363981164
24.0,12.36743302658145,9.932954244341627
25.0,12.33370424826073,9.93117235040236
26.0,12.613443870849142,10.770860532004283
27.0,12.709802029095645,10.016013973668947
28.0,7.664335649895027,6.587809061216309
29.0,5.556,5.556
30.0,8.161843317899194,7.46112971348207
