interval,instspeed,avgspeed
0.0,12.821512590147773,9.082310666156665
1.0,12.541917871361893,6.975429019421858
2.0,11.99776629223764,7.205803037324985
3.0,12.651235980036471,8.230039459744697
4.0,12.120368337724225,8.671619776804558
5.0,12.20986400731736,7.488051054449961
6.0,12.529287327137123,8.803280747502416
7.0,12.724711110488451,7.5992436804975965
8.0,11.990969627283663,7.657036442897446
9.0,12.700440243453508,7.842713557251875
10.0,12.676039105106401,7.207820642060241
11.0,12.544368778784362,6.49311168514167
12.0,12.797380533237307,6.872038240765184
13.0,12.381799317161924,8.91646781319972
14.0,12.393671064521492,6.997137203508264
15.0,12.23028734390303,7.576327685445309
16.0,12.279373025413426,8.584810722106704
17.0,12.374146421552435,8.500702764531983
18.0,12.12959232722169,8.031106631641569
19.0,12.019739668966581,7.385032621427998
20.0,12.446206155631339,6.451034845492842
21.0,12.15727481422508,4.1874300073689295
22.0,12.31291334353379,5.3198339261003404
23.0,12.363112664035087,4.897828737488712
24.0,9.191122083929269,4.328450504511304
25.0,11.552571033389077,6.172621666502548
