interval,instspeed,avgspeed
0.0,12.302503647366816,12.533527909331463
1.0,11.974236396369761,8.439633713829114
2.0,12.772914388300928,10.63860049834646
3.0,12.178018674482939,7.445403449706298
4.0,11.977771290883314,6.600953153873457
5.0,12.288273531296568,8.738961454820242
6.0,12.122937889550816,8.48954132943803
7.0,12.149823808236714,6.490504313542544
8.0,12.199144719456823,7.9652206006006
9.0,12.740597866027752,9.818673571202025
10.0,11.023963397850267,6.213265323437561
11.0,11.866671050572013,6.536124571461729
12.0,12.904063756928826,8.658882954496937
13.0,6.999228041817683,5.470960819038313
14.0,11.379285301622582,8.412786410673986
15.0,11.654648971890762,7.729636651303454
16.0,10.88622716294333,7.042495754139589
17.0,11.142186713260589,6.77778749764826
18.0,11.20710839387537,6.261008273172774
19.0,11.924761377094594,6.915375513893361
20.0,11.117234205216686,6.14259206121421
20.0,9.264776983986538,5.950424416891943
21.0,11.355917878284895,6.665747029496808
21.0,8.931250244722776,5.914519576979048
22.0,8.543646342023335,4.420538241605411
22.0,9.232670847982845,7.860307328053068
23.0,11.548712513537904,6.56644638638663
24.0,12.057016424827356,8.114840195007934
25.0,12.705449400584504,9.910397679149579
26.0,10.164777178497134,8.559045551061192
27.0,13.226999147569874,11.105610756167376
28.0,10.637880474124911,9.856626002442281
29.0,12.776015387533894,11.153517879037178
