interval,instspeed,avgspeed
0.0,13.577075806842782,13.89
1.0,9.801380300137149,8.251999596752803
2.0,11.716897226482155,5.458874590302814
3.0,12.083178564680576,5.941620330203883
4.0,12.06471857104745,5.640923532549037
5.0,11.89768605750076,5.28337995222194
6.0,12.27426285754503,5.413307734021148
7.0,12.306895750225111,6.131539963793707
8.0,12.058114553473478,5.668507533990541
9.0,11.836048549375537,5.155794027099709
10.0,12.386530457461182,5.873326760783636
11.0,12.730390814714902,6.375292946658845
12.0,11.282730634756785,4.420887634950655
12.0,10.03297992118114,5.643647959641813
13.0,11.691358823104629,4.625010428593221
13.0,11.995996238895135,5.114475281691172
14.0,9.004836754744499,5.183847275564965
15.0,11.533582167682741,5.772219534282336
16.0,8.66257763275967,2.828320559905633
17.0,12.371237671168046,3.9281419198522576
18.0,10.628924645424396,4.125333480723729
19.0,11.105063342536898,2.767807375362768
20.0,9.368662796108431,4.70545391988658
21.0,9.580349712829266,2.1680603161970904
22.0,11.050724187199481,4.078299835440559
23.0,9.231761699893616,2.8243807160651
24.0,10.030868893489291,4.345932956030525
25.0,9.11753002177701,5.106518896400047
26.0,12.478922169036725,8.565683660465425
27.0,9.561846641823973,5.981464355565947
28.0,11.934591546834623,11.276343294152733
29.0,13.298442520600513,12.527991806702538
30.0,13.574927541835075,12.021469417119391
