interval,instspeed,avgspeed
0.0,13.037442580337308,11.007992914417413
1.0,13.256656379812739,10.994494529619736
2.0,12.245611759688277,9.54724098519455
3.0,12.4711296680025,10.150556814828114
4.0,12.292771196857629,9.13036526951981
5.0,12.412715593010013,10.70704396665588
6.0,12.219809257572333,10.155323338694787
7.0,12.726305871133576,11.09782050550806
8.0,12.64756088549911,11.541349283761594
9.0,12.36140033259547,8.717843235333401
10.0,12.802427491703748,8.94016804013518
11.0,12.901751291194387,9.367800362384928
12.0,12.090829121187634,8.118942357421554
13.0,12.03523688670555,7.898122168055082
14.0,12.181508592853929,10.315751367491506
15.0,12.71799425487531,10.645889799854155
16.0,12.617315563430276,9.113446763260445
17.0,11.874976424315653,7.660481477689705
18.0,11.946617430502764,7.5326672086986175
19.0,10.01705381974723,7.676612732975821
20.0,11.028564309168528,8.327821027021937
21.0,12.173167113437668,10.180144681424432
22.0,10.391909387593364,4.814428749650708
23.0,12.947424721407547,7.090050135024785
24.0,11.646759898158805,8.172586864157777
25.0,8.847704376407828,5.13564879468339
26.0,10.330234022877127,9.772829227287666
27.0,12.678471055962529,8.632624513961538
28.0,13.709078856484785,9.799106385453047
29.0,13.302819258567144,11.678046171382737
30.0,8.095154708325435,7.302917771304436
31.0,7.942008317642239,6.441823697584111
32.0,7.587392829383828,7.626201764796721
