1194,240.36626669529085,241.12366417780783,6.593030422921622,242.78609321505755
2096,976.5747625082635,977.2894307340639,8.027511910743048,978.7255590095959
2744,1038.1867508118255,1039.1630035754238,7.4200848757194455,1040.796615409515
1123,1043.1172047417588,1044.2662319510382,7.98312080081932,1045.7258893280764
1212,1048.2658674612612,1049.0595424546993,7.1324380352779,1050.8719667871912
1220,1129.4299534146614,1130.2107890287132,7.527806385039352,1131.7065982949518
1206,1155.4804358205442,1156.300742826625,7.222626716906534,1158.662278479248
1219,1668.1851735031696,1669.1007825967397,6.0359300066199,1670.87528335948
2085,1699.379021310498,1700.176483772756,7.262149525515322,1704.1477297423112
4996,1862.2362142075817,1863.2458723836198,7.871252453665692,1868.4939360619796
159,1970.5024809784916,1971.197495769748,7.78651171018134,1976.2822801661314
6689,2028.0354286758568,2029.0135542258756,6.266677211432156,2030.7610479101868
6628,2053.406445112937,2054.1327303413077,6.856231162857379,2055.7900361802394
6170,2297.2336220930174,2298.005528516881,6.998306826545549,2302.414891473315
6716,2388.1543205907815,2389.2253678960706,6.582013811860403,2395.440042233144
6629,2491.500521814333,2492.213635711057,7.7679615201624745,2500.234983491792
6636,2568.174785552756,2569.1327768270776,6.603017493360007,2574.290666586399
202,2578.568246980924,2579.3636579061963,8.500336932268695,2580.6903982769645
6087,2658.113686870755,2659.047186947139,5.87620245291303,2669.2936547737236
6721,2673.293422037613,2674.29627382834,7.566376316432024,2675.822986863356
10512,2675.348715620859,2676.318739567036,7.9774211317062615,2677.77586200252
6652,2838.2946865550007,2839.2469585577987,7.186272267669041,2844.3061031580887
6651,2848.4853441494506,2849.2371337892214,7.438757617300316,2854.5988835210997
5660,2930.4078653991696,2931.3659542345467,8.38250801150086,2932.7538730775577
6658,3018.3180763009673,3019.2979983929226,7.844592952939941,3020.74803589182
6666,3123.4072229737235,3124.334583932219,7.556104015855523,3126.5172196605404
6662,3125.8599405898317,3127.032721728782,6.1746211634124535,3128.8570142386484
6694,3198.3992084093766,3199.369398553196,8.541694796355419,3200.669790081086
6634,3202.927706379816,3204.050740483655,6.2963027779328,3205.753132337994
6213,3206.2408443511126,3207.120785609284,6.962389689612663,3208.7277759034073
9765,3210.548832479614,3211.3731611897397,8.403108851594409,3218.2050192013494
9357,3221.2058824092987,3222.1728030072354,6.883964332063997,3223.7780643448073
6690,3290.6113291281777,3292.1409229502774,5.938380660273367,3294.669531302816
6670,3299.9369637919563,3301.172797862437,6.6322359617909274,3302.8494936438615
5648,3305.5632646049703,3306.3104748993455,7.922648210592912,3308.6757324312143
8312,3316.356000190781,3317.112672024596,6.985393348440922,3318.7151250888783
6631,3480.148413851135,3481.3392876093435,8.183903297454856,3485.4113904150786
6625,3566.35062878453,3567.1072112066477,6.2496904498588215,3572.3978502032733
6674,3578.2811781516325,3579.007802261048,6.077252368567627,3584.18058759368
12148,3918.187249418767,3919.073581144391,6.029149728742736,3923.1236511438933
12135,4008.332828733162,4009.327418628624,7.67911269714032,4011.817035059946
12222,4109.603929573077,4110.333644112033,8.04185633316016,4111.769138694322
9396,4125.452989068504,4126.273015187319,7.247648548209655,4130.259218520643
12204,4199.659525275893,4200.397796745447,8.617793547231116,4201.743965095422
5644,4278.334255299818,4279.352269117391,8.424841508003459,4280.695822602945
12152,4368.343493209567,4369.287442385822,8.080301967355558,4370.691931268406
14418,4472.074526772298,4473.312753392338,7.798103808654044,4474.719664185821
12159,4638.254285362959,4639.2357069194295,7.507819444324966,4640.7796524873565
12197,4728.255648966815,4729.295118545111,7.422564975153311,4731.109382509433
14427,4830.539137913823,4831.272754332745,7.601652411297924,4832.769659328202
12205,4851.477797411527,4852.192871600777,7.465491411130678,4853.693914563795
11183,4908.237791396833,4909.252964479473,7.097775572440325,4913.289332732935
13835,5123.301290167932,5124.013287307819,6.687423419022373,5125.707118089322
12140,5189.278745958613,5190.282463678109,7.9715659710262745,5191.712334510616
12180,5280.348529151556,5281.129885431078,6.664900584986298,5282.741766226146
12130,5367.57848946435,5368.293323001941,8.164290644203755,5369.678192670183
12337,5448.126302346529,5449.07225595458,7.043153929444091,5450.689943373536
17630,5538.214713955363,5539.109896445471,7.386024035757606,5541.650042062703
17695,5540.617506224302,5542.012735030299,5.6956116385661035,5544.305108374452
17688,5652.609263837431,5653.352492292217,7.927930689614581,5655.646824123495
17889,5729.275475706599,5730.053118679988,6.756327169842669,5731.7045928365405
11194,5819.424905747191,5820.118027932802,7.304126711149363,5821.707189518115
17632,5826.501104034598,5827.299650753071,7.442219266231409,5828.754832691594
17653,5898.307286468804,5899.267328998061,7.819260300245751,5904.382578215915
17685,6381.181475974052,6382.118410263041,6.382817523900295,6383.869685840406
17645,6438.310460721813,6439.333994035668,7.838410541235952,6440.714424213069
17623,6528.258089538535,6529.278674202097,7.125027321355572,6531.79892735318
17715,6558.485843327523,6559.2398130597885,7.34132360502996,6563.515015161387
17702,6618.3408773026595,6619.3156608968475,8.219191962564068,6620.718302637615
17694,6636.433359184807,6637.173584434135,6.890730549820266,6638.795954686358
17706,6798.218561425175,6799.192114846602,7.664810173363791,6803.222611467583
17113,6822.5126890361025,6823.29762283007,7.575130245801087,6824.790093488354
17104,6888.447247641333,6889.393655924234,8.281249369525243,6891.480748932272
17232,6890.975172094211,6892.18498943036,7.280826547357637,6893.781668087023
17091,6978.205808032721,6979.21956645525,6.509017534406223,6981.736702317186
17669,6980.277501620233,6982.019040437233,5.206432866159179,6984.5534688465805
17711,6985.103696523474,6986.045464147229,6.01900961575105,6987.808841683576
18599,7259.329993536511,7260.079435130329,6.185335001677301,7261.795866327135
20842,7277.3453625037555,7278.091632456843,7.128406627304136,7279.714812958159
20832,7351.62499508255,7352.387853091863,8.677094735238258,7353.664899627537
20366,7353.5446530364625,7354.392223728706,8.731727437252733,7355.653085839562
17141,7431.037698703024,7432.2303248715125,6.889230366331959,7433.8383650368005
18530,7878.235339592488,7879.217667308711,6.993555476573115,7880.838355544739
16688,7886.3550223724815,7887.321779590236,7.927974837018178,7888.823686368259
18518,8238.168301448244,8239.129750623386,7.033676984159608,8240.688821974403
